Reward,MaxAssignments,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.gui_index,Answer.summary,Approve,Reject
$0.05,1,600,1209600,,,3Y54SXRO1LLMQTGT3IP93DZVMXFUTG,A26BOJ0O91EIBR,Approved,,,385,100% (21/21),100% (21/21),0% (0/0),18509,"Make a note with opacity, brightness, and contrast",,
$0.05,1,600,1209600,,,3R2PKQ87NW8D47V904ZJYWGSYUWMIZ,A2G11CAPXX5616,Approved,,,32,100% (21/21),100% (21/21),0% (0/0),37506,Loding screen,,
$0.05,1,600,1209600,,,3UWN2HHPUY58G3J5HH8XFDBFCI8NSS,A1CLIAQI9N8YOJ,Approved,,,151,100% (22/22),100% (22/22),0% (0/0),43130,Tennis championships players ranking,,
$0.05,1,600,1209600,,,3C2NJ6JBKAHFB427N2TROVYBEOA2N5,A23IXWZNWDLTNT,Approved,,,69,100% (37/37),100% (37/37),0% (0/0),61177,alarm to organize my work,,
$0.05,1,600,1209600,,,3PS7W85Z8Z2O61SQ57UI7HCH9C5T9O,A1UOWWUH9WVUOH,Approved,,,90,100% (22/22),100% (22/22),0% (0/0),52416,welcome of ASIANA airlines,,
$0.05,1,600,1209600,,,3EWIJTFFVO74LOMGFGMUFKBN3YP0EU,A3KECU88OW1KNB,Approved,,,39,100% (21/21),100% (21/21),0% (0/0),12404,really helpful,,
$0.05,1,600,1209600,,,33OOO72IVHLQ4ZZTHR4997DPFX8TC5,A1CLIAQI9N8YOJ,Approved,,,51,100% (22/22),100% (22/22),0% (0/0),47945,spin and win rewards app,,
$0.05,1,600,1209600,,,3OSWBBLG1EX7Q8ERMX0HIGGDDT8XDS,AE2M19TCQJWI,Approved,,,22,100% (30/30),100% (30/30),0% (0/0),34482,Mobile number authentication screen,,
$0.05,1,600,1209600,,,3E13VNJ1NNVG8I9K7IGLE4SP0J21I7,A8BH4CXKWP6PW,Approved,,,27,100% (21/21),100% (21/21),0% (0/0),54680,sharing options,,
$0.05,1,600,1209600,,,31EUONYN2V36QG0LCRDF5PVR1W7VOK,ASL3NA8PT15JU,Approved,,,24,100% (20/20),100% (20/20),0% (0/0),47226,learning and play piano online,,
$0.05,1,600,1209600,,,31UV0MXWNQCFW0A385IXHU56CZ6I55,A1FV1XP2UU0EVH,Approved,,,14,100% (40/40),100% (40/40),0% (0/0),7461,share with menu,,
$0.05,1,600,1209600,,,39O5D9O87TSL5I1Z2CYIRU9RLYW3CZ,A1FV1XP2UU0EVH,Approved,,,41,100% (40/40),100% (40/40),0% (0/0),31780,online dating,,
$0.05,1,600,1209600,,,3KYQYYSHYV7KWZ0ZL6DLZ3PK1P3ODE,AE2M19TCQJWI,Approved,,,28,100% (30/30),100% (30/30),0% (0/0),12789,Mobile Bible Reader Application,,
$0.05,1,600,1209600,,,3VJ40NV2QINRDOWW7WD047764BROTX,A3BXLWKSBUO002,Approved,,,41,100% (18/18),100% (18/18),0% (0/0),8337,my net diary with many options,,
$0.05,1,600,1209600,,,3V0Z7YWSIY0SJ9BGPTFIYCSO0RBV2E,A3G2CWQ5OV8AHE,Approved,,,131,100% (19/19),100% (19/19),0% (0/0),19773,offer to buy offline maps for wifi finder and two offer buttons,,
$0.05,1,600,1209600,,,3H7XDTSHKCRVDSJSEI53MI53HJIWG8,A218PYL0KI07IO,Approved,,,216,100% (4/4),100% (4/4),0% (0/0),57682,Booking a lounge at the airport,,
$0.05,1,600,1209600,,,33F859I566DHPLGS3XRPK44JMIDHBC,AFWTKS209SFQY,Approved,,,62,100% (26/26),100% (26/26),0% (0/0),24881,Image editing,,
$0.05,1,600,1209600,,,3ZPBJO59KP1A4IECHTIVFUSJP3PHDJ,A1NW9UWTFS14S5,Approved,,,16,100% (28/28),100% (28/28),0% (0/0),18257,side menu for profile exploring,,
$0.05,1,600,1209600,,,37FMASSAYCRHLGRC9F9AKG5YMVSIB6,A20EIK9C477PTC,Approved,,,10,100% (21/21),100% (21/21),0% (0/0),46316,error,,
$0.05,1,600,1209600,,,338JKRMM26ZC6BB0XJRTPTKD40SHAH,A3NDKVYPTBWPEO,Approved,,,41,100% (21/21),100% (21/21),0% (0/0),11383,search bar with search history with profile picture,,
$0.05,1,600,1209600,,,3P4RDNWND56N3ZPOX7MRI4OBU01JIS,AV5170KNIBKL6,Approved,,,82,100% (21/21),100% (21/21),0% (0/0),63418,enter your mail or continue with facebook,,
$0.05,1,600,1209600,,,30H4UDGLT2I5LTIDDZP37TH4K8RMPB,A6KII16FVGPFF,Approved,,,64,100% (24/24),100% (24/24),0% (0/0),14378,how to recover my deleted recordings,,
$0.05,1,600,1209600,,,39KFRKBFINVNUAVQH20ZCOZLJD9YOW,A12EE9K9VY7XXF,Approved,,,23,100% (28/28),100% (28/28),0% (0/0),33506,Text insert with keyboard,,
$0.05,1,600,1209600,,,3H0W84IWBK2SLI6F9T59ZGCACOPER7,AV5170KNIBKL6,Approved,,,8,100% (21/21),100% (21/21),0% (0/0),42115,Rating demand option by an application,,
$0.05,1,600,1209600,,,3W8CV64QJ2ZY1S1V5DDTTY9TYIAH92,A8PRJZR3J6UTF,Approved,,,38,100% (20/20),100% (20/20),0% (0/0),38817,love quotes app with a chat engine feature,,
$0.05,1,600,1209600,,,3KAKFY4PGU2CILNZUMU42X7MY3FI3F,A23IXWZNWDLTNT,Approved,,,29,100% (37/37),100% (37/37),0% (0/0),1143,True religion interface,,
$0.05,1,600,1209600,,,3JCG6DTRV3QH6KHK55B9O7RJZ5AQQT,A23IXWZNWDLTNT,Approved,,,21,100% (37/37),100% (37/37),0% (0/0),24375,sign up inteface,,
$0.05,1,600,1209600,,,3KJYX6QCM9BSP59OWELAXTE522XJVP,A3CR6XU8373Z2N,Approved,,,21,100% (17/17),100% (17/17),0% (0/0),62124,various emojis,,
$0.05,1,600,1209600,,,3C5W7UE9CFQAU2K4ZQZK1637M70MXZ,A34Z73OAWYW014,Approved,,,92,100% (31/31),100% (31/31),0% (0/0),58832,Profile with details,,
$0.05,1,600,1209600,,,3A1PQ49WVHHGCNY010Y0ESRA06MH1T,A2TXLKAOJJ9BEK,Approved,,,24,100% (30/30),100% (30/30),0% (0/0),79,displays the latest news in page,,
$0.05,1,600,1209600,,,3HRMW88U16Q2XCETWEADSSGWC0G0MJ,A2G11CAPXX5616,Approved,,,76,100% (21/21),100% (21/21),0% (0/0),36558,Tabs Mobile ui,,
$0.05,1,600,1209600,,,3OJSZ2ATDSWI7GT7PEE0Q5FXYJW57Y,A5YAOZYSJBF5J,Approved,,,19,100% (20/20),100% (20/20),0% (0/0),15053,22 January 2017,,
$0.05,1,600,1209600,,,3SITXWYCNV9EBBG7819BNQSDA8WXBL,A3BXLWKSBUO002,Approved,,,21,100% (18/18),100% (18/18),0% (0/0),43707,Details about cards and numbers,,
$0.05,1,600,1209600,,,3ERET4BTVM9P3I23BYGQ6QPLQZEK99,A3IP4RARMM3X4A,Approved,,,67,100% (17/17),100% (17/17),0% (0/0),27914,"Sign up with mobile, facebook, or email",,
$0.05,1,600,1209600,,,3TESA3PJ31AZ0QL0LJXBQPN9F3GMMF,A1CLIAQI9N8YOJ,Approved,,,40,100% (22/22),100% (22/22),0% (0/0),12697,Best tattoos designs app with images overview,,
$0.05,1,600,1209600,,,35L9RVQFCOIWLKPY3O8KPUW7B3KUH6,A20EIK9C477PTC,Approved,,,11,100% (21/21),100% (21/21),0% (0/0),1506,music,,
$0.05,1,600,1209600,,,3ZOTGHDK5IBQYOJHIW8AU2BK2SDSOC,A20EIK9C477PTC,Approved,,,12,100% (21/21),100% (21/21),0% (0/0),66118,Map for atms,,
$0.05,1,600,1209600,,,340UGXU9DY113LKI8DPO4VNGJIVUVW,ABREXWFU9D3WR,Approved,,,27,100% (15/15),100% (15/15),0% (0/0),25084,a panel app window with its points,,
$0.05,1,600,1209600,,,374TNBHA8BVQFM86WFS31TULYERYQ4,A3KECU88OW1KNB,Approved,,,26,100% (21/21),100% (21/21),0% (0/0),22663,only few questions,,
$0.05,1,600,1209600,,,35H6S234SA0Z3GF26498KRF138C56Z,A3NDKVYPTBWPEO,Approved,,,63,100% (21/21),100% (21/21),0% (0/0),5125,Sharing an event with social media,,
$0.05,1,600,1209600,,,34S6N1K2ZVJT2U24UAGJY70OYCRHLZ,A3AFAUMZ4AULZF,Approved,,,104,100% (27/27),100% (27/27),0% (0/0),28354,"When user click on delete option, app should ask for confirmation before deleting.",,
$0.05,1,600,1209600,,,3FTYUGLFSULYOPUHGRHMQXPTKUZ5DR,A3G2CWQ5OV8AHE,Approved,,,110,100% (19/19),100% (19/19),0% (0/0),66233,numbered list in cyrillic letters,,
$0.05,1,600,1209600,,,32KTQ2V7RDFKT626WAT6L3HPF4A9M4,AFWTKS209SFQY,Approved,,,66,100% (26/26),100% (26/26),0% (0/0),57835,search bar with various categories of GIFs,,
$0.05,1,600,1209600,,,3LQ8PUHQFLSRCTUY97J66R8WH8XIHM,A1WH1CTOZHV7YR,Approved,,,118,100% (21/21),100% (21/21),0% (0/0),71931,play button with radio buttons of different minutes options,,
$0.05,1,600,1209600,,,34S9DKFK73P5CPVEGN0MXZZGT34NY6,ABOC5IITA7DV1,Approved,,,68,100% (11/11),100% (11/11),0% (0/0),67718,"""Search bar with a text and a page showing no results""",,
$0.05,1,600,1209600,,,30ZX6P7VF8VJSEBM841ZVOHU545J2I,A3HN5JOPRIKMNU,Approved,,,36,100% (26/26),100% (26/26),0% (0/0),37559,how to use application screen,,
$0.05,1,600,1209600,,,3IQ1VMJRYTKJR5THZ731CCMPLNLA9L,AFWYEWB3W0ZSB,Approved,,,96,100% (21/21),100% (21/21),0% (0/0),43096,"search bar with list of  connecters name ,favorites and all",,
$0.05,1,600,1209600,,,3MHW492WW0DIQDF9ZBY2DL6M6WSMVW,A3KECU88OW1KNB,Approved,,,97,100% (21/21),100% (21/21),0% (0/0),23846,beautiful drawing,,
$0.05,1,600,1209600,,,3WI0P0II61SNTCSFDYUPTYUPCCODRD,A34Z73OAWYW014,Approved,,,29,100% (31/31),100% (31/31),0% (0/0),66654,Signup boxes with details,,
$0.05,1,600,1209600,,,3GM6G9ZBKNX3DLBKUGYNC3I19BCMTG,AV5170KNIBKL6,Approved,,,113,100% (21/21),100% (21/21),0% (0/0),8288,Add photos pop-up option with skip and ok,,
$0.05,1,600,1209600,,,3VHHR074H3HW95WSH1U77UBUK9W7LO,A1QOJGSZEZXSE1,Approved,,,70,100% (21/21),100% (21/21),0% (0/0),22958,Weather forecast with video list  and search icon,,
$0.05,1,600,1209600,,,3A7Y0R2P2OOKTUEJWTMSLEBQID5XJ6,A1R6ELRI4GR9XF,Approved,,,53,100% (25/25),100% (25/25),0% (0/0),49831,challenge with xp and start,,
$0.05,1,600,1209600,,,31HQ4X3T3SAIS3GK54SI2L7Q7N8SLV,A3HN5JOPRIKMNU,Approved,,,37,100% (26/26),100% (26/26),0% (0/0),63935,There should be some option for forgot password as well.,,
$0.05,1,600,1209600,,,3FTF2T8WLRIGYIWK0CZTU1JGD6N9WU,A3CUDF4JR3QTS4,Approved,,,85,100% (21/21),100% (21/21),0% (0/0),21912,list with favorite button and Ads bar,,
$0.05,1,600,1209600,,,3OLF68YTN91SSFKU2T3TM880OLFAFC,A8PRJZR3J6UTF,Approved,,,82,100% (20/20),100% (20/20),0% (0/0),34348,language translator limited to the continent in which your country is found,,
$0.05,1,600,1209600,,,30OG32W0SUB76KENGMOSQW70BR0ENJ,A26BOJ0O91EIBR,Approved,,,394,100% (21/21),100% (21/21),0% (0/0),19566,In car USB connection with eService and UVO,,
$0.05,1,600,1209600,,,3SBEHTYCWN3DYOKNJ7NUSR3Z74AIYL,A2TXLKAOJJ9BEK,Approved,,,41,100% (30/30),100% (30/30),0% (0/0),30849,page that display the questions  with options,,
$0.05,1,600,1209600,,,33IZTU6J811DSXX9JNV6DF2DEWIXSM,A1R6ELRI4GR9XF,Approved,,,57,100% (25/25),100% (25/25),0% (0/0),52301,information with get started,,
$0.05,1,600,1209600,,,308Q0PEVB8DYXNCFBVVETAA8YVP9IN,A20EIK9C477PTC,Approved,,,435,100% (21/21),100% (21/21),0% (0/0),49462,bloomberg,,
$0.05,1,600,1209600,,,3Z7EFSHGN9EXLG8DM156YAYVSTWXCS,AFWTKS209SFQY,Approved,,,122,100% (26/26),100% (26/26),0% (0/0),22062,News of Donald Trump and Masayoshi,,
$0.05,1,600,1209600,,,31Q0U3WYDPFJJYSOORCONF2GM3R71I,A34Z73OAWYW014,Approved,,,26,100% (31/31),100% (31/31),0% (0/0),5300,Search with no result,,
$0.05,1,600,1209600,,,3M0BCWMB8VWZMBBHYWDPL7E616QBW6,AE2M19TCQJWI,Approved,,,64,100% (30/30),100% (30/30),0% (0/0),40342,Sending Email to Selected Recipient's,,
$0.05,1,600,1209600,,,3C44YUNSI1P2HZC006Q0O3UABUZPDW,A32ATJF7ZENBWH,Approved,,,60,100% (16/16),100% (16/16),0% (0/0),38899,"""game planning app""",,
$0.05,1,600,1209600,,,3ZSY5X72NXBEX9J437854S6OGQURON,A3NDKVYPTBWPEO,Approved,,,58,100% (21/21),100% (21/21),0% (0/0),61100,Name and details with attractive images of the Application.,,
$0.05,1,600,1209600,,,3CTOC39K37QQEF8SEGIURFY2GKQJ7X,A6KII16FVGPFF,Approved,,,52,100% (24/24),100% (24/24),0% (0/0),15039,buying boats,,
$0.05,1,600,1209600,,,3OONKJ5DKCJRH22F7AMF4D1KY4ROB7,A3T1ZTIWDIOXMX,Approved,,,119,100% (3/3),100% (3/3),0% (0/0),19885,"search bar with result a list showing person with name, adress, price and image, with option call now or send enqury",,
$0.05,1,600,1209600,,,338JKRMM26ZC6BB0XJRTPTKD40SAHA,A13HTFAO25P3U4,Approved,,,149,100% (14/14),100% (14/14),0% (0/0),52441,"User account with notifications, profile, and events",,
$0.05,1,600,1209600,,,3NLZY2D53PP6FN17D03D7LSPPZNQL4,ABREXWFU9D3WR,Approved,,,39,100% (15/15),100% (15/15),0% (0/0),9100,a screen with different pose of people,,
$0.05,1,600,1209600,,,3UXUOQ9OKEXFDM5OKA5HYGVJQXWA78,A12EE9K9VY7XXF,Approved,,,34,100% (28/28),100% (28/28),0% (0/0),67401,List of dropdown categories,,
$0.05,1,600,1209600,,,3PS7W85Z8Z2O61SQ57UI7HCH9C69T5,A373WQWN0DADNL,Approved,,,70,100% (21/21),100% (21/21),0% (0/0),57256,"good: more schedules, bad: not clear connection",,
$0.05,1,600,1209600,,,3HWRJOOET524MX6SOI5EPQH6YQ7SE8,A20EIK9C477PTC,Approved,,,20,100% (21/21),100% (21/21),0% (0/0),40853,icons,,
$0.05,1,600,1209600,,,3N4BPTXIO8SNNAQ699BH2MCZ3KOKU0,A3AFAUMZ4AULZF,Approved,,,31,100% (27/27),100% (27/27),0% (0/0),29653,There should be loader when zoom-in and zoom-out,,
$0.05,1,600,1209600,,,33SA9F9TRXUXTEN18NFFMFKR433EW9,AVRMXTZHUCXXL,Approved,,,193,100% (10/10),100% (10/10),0% (0/0),51158,flag and find locations,,
$0.05,1,600,1209600,,,3EJPLAJKEMGXAUZRDSGO9VMW47JZ6Z,AFWTKS209SFQY,Approved,,,89,100% (26/26),100% (26/26),0% (0/0),34695,startup page of online library with option to access local library,,
$0.05,1,600,1209600,,,3DBQWDE4Y6Y7A1LU5LVPM21NYY15N9,A3CUDF4JR3QTS4,Approved,,,29,100% (21/21),100% (21/21),0% (0/0),8045,audio player with list and share button,,
$0.05,1,600,1209600,,,35DR22AR5DK98GCUT8U557U1MGJX3U,A1UOWWUH9WVUOH,Approved,,,31,100% (22/22),100% (22/22),0% (0/0),23576,sign up page for a dating application,,
$0.05,1,600,1209600,,,34MAJL3QP4NIAEOK9XS08WX3TLF34M,A1FV1XP2UU0EVH,Approved,,,19,100% (40/40),100% (40/40),0% (0/0),49378,landing page,,
$0.05,1,600,1209600,,,3HUTX6F6VUNXTP2JOHT43KYG4YF2OK,A1966JFRA8OWUW,Approved,,,113,100% (9/9),100% (9/9),0% (0/0),58640,"Good Query:""Option to go back"" Bad Query ""No option for the next story""",,
$0.05,1,600,1209600,,,3Z4AIRP3C6DDYDYF64GMHEF4OW5X12,A3CUDF4JR3QTS4,Approved,,,31,100% (21/21),100% (21/21),0% (0/0),25717,location map window with search bar,,
$0.05,1,600,1209600,,,3HUTX6F6VUNXTP2JOHT43KYG4YEO25,A1R6ELRI4GR9XF,Approved,,,33,100% (25/25),100% (25/25),0% (0/0),12353,google map with details,,
$0.05,1,600,1209600,,,3I33IC7ZWF28RL8IEYOM2PEBFHB2AL,A3BXLWKSBUO002,Approved,,,30,100% (18/18),100% (18/18),0% (0/0),13855,a pop up window to choose in which to share,,
$0.05,1,600,1209600,,,3I33IC7ZWF28RL8IEYOM2PEBFHAA2S,A11LV5AT27LBFI,Approved,,,51,100% (15/15),100% (15/15),0% (0/0),35699,Good Query,,
$0.05,1,600,1209600,,,3VW04L3ZLT6LOEJ8DX1TCNJ5TBKXXU,A2NA5304C0C5FQ,Approved,,,90,100% (13/13),100% (13/13),0% (0/0),21949,language learning application with query and possible translated options,,
$0.05,1,600,1209600,,,3QHK8ZVMIMIJBHZIUI6NCWXQ3ZNBLE,A3CR6XU8373Z2N,Approved,,,51,100% (17/17),100% (17/17),0% (0/0),23326,search cellular locations,,
$0.05,1,600,1209600,,,3DZQRBDBSLF1CZQVZYOI6ZD971HS3H,A3IP4RARMM3X4A,Approved,,,70,100% (17/17),100% (17/17),0% (0/0),10560,Feedback for an application with attachment option,,
$0.05,1,600,1209600,,,3F0BG9B9MPNG943R0GJX12DQTOZY76,A8PRJZR3J6UTF,Approved,,,57,100% (20/20),100% (20/20),0% (0/0),6514,geographic maps with accurate road distances,,
$0.05,1,600,1209600,,,339ANSOTR52IEJV6FSM3JJOO9P1IKQ,A2TXLKAOJJ9BEK,Approved,,,18,100% (30/30),100% (30/30),0% (0/0),49770,cover page of book with author name,,
$0.05,1,600,1209600,,,3HL8HNGX451ENWAPANPTQDXGI3XF92,A1NFUUQF4T9KXM,Approved,,,41,100% (21/21),100% (21/21),0% (0/0),61929,a list of songs,,
$0.05,1,600,1209600,,,3WSELTNVR322BK2VXD8I3CN1FUNTA3,A3BXLWKSBUO002,Approved,,,29,100% (18/18),100% (18/18),0% (0/0),70525,a pop up screen with some information and a dismiss button,,
$0.05,1,600,1209600,,,3L0KT67Y8EG2S2NJOJH8WT9MG2CSYN,A1250SSIMRQ3JA,Approved,,,13,100% (17/17),100% (17/17),0% (0/0),67804,calculator,,
$0.05,1,600,1209600,,,369J354OFDAXJD4MN0SZOO6QTHPG6R,A1QOJGSZEZXSE1,Approved,,,130,100% (21/21),100% (21/21),0% (0/0),30371,Search icon with Menu and Chat Icon and advertisement,,
$0.05,1,600,1209600,,,31N2WW6R9RQS8UL9TEOJZ0UUIBO3FA,A13HTFAO25P3U4,Approved,,,65,100% (14/14),100% (14/14),0% (0/0),26556,Search engine with no internet connection,,
$0.05,1,600,1209600,,,3G5F9DBFOPXWYZEY8EIPLGYQPATVHW,A3NDKVYPTBWPEO,Approved,,,48,100% (21/21),100% (21/21),0% (0/0),47542,search bar with contact list with profile picture and all other applications,,
$0.05,1,600,1209600,,,30MVJZJNHMDUSYWLTDGE5BP8BAE9JZ,A23IXWZNWDLTNT,Approved,,,57,100% (37/37),100% (37/37),0% (0/0),21853,top international news,,
$0.05,1,600,1209600,,,3CFJTT4SXTQUJ4OMWYXUFEJ23517I9,A27GOFWHEHV758,Approved,,,119,100% (22/22),100% (22/22),0% (0/0),69890,sympto-thermal secreen,,
$0.05,1,600,1209600,,,3URFVVM165IIC5PS9AERP10C7T1UZW,A1R6ELRI4GR9XF,Approved,,,138,100% (25/25),100% (25/25),0% (0/0),52436,notifications with storage permission,,
$0.05,1,600,1209600,,,33JKGHPFYCU5I860XKCB34C9KTQNMG,A5YAOZYSJBF5J,Approved,,,74,100% (20/20),100% (20/20),0% (0/0),13747,Bacterial infections Chapter,,
$0.05,1,600,1209600,,,33OOO72IVHLQ4ZZTHR4997DPFX8CTO,A1UOWWUH9WVUOH,Approved,,,117,100% (22/22),100% (22/22),0% (0/0),71635,invitation to join a community,,
$0.05,1,600,1209600,,,340UGXU9DY113LKI8DPO4VNGJIVVUX,A3HN5JOPRIKMNU,Approved,,,85,100% (26/26),100% (26/26),0% (0/0),32694,Screen has so mannu information. It might confuse the user.,,
$0.05,1,600,1209600,,,3YOH7BII097N0PF6EZLMY8EIHRXKVP,A23IXWZNWDLTNT,Approved,,,35,100% (37/37),100% (37/37),0% (0/0),16129,find your location,,
$0.05,1,600,1209600,,,3KWTYT08703HM1I9T8FA9AXYT315L7,AFWYEWB3W0ZSB,Approved,,,53,100% (21/21),100% (21/21),0% (0/0),16844,weather notification with toggle button,,
$0.05,1,600,1209600,,,3PM8NZGV8YG1FHIWRJ61IFNCW8XXQX,A5YAOZYSJBF5J,Approved,,,11,100% (20/20),100% (20/20),0% (0/0),6796,Player Name,,
$0.05,1,600,1209600,,,30ZX6P7VF8VJSEBM841ZVOHU544J2H,A3CP44KT0KLT69,Approved,,,106,100% (21/21),100% (21/21),0% (0/0),20628,List of informations,,
$0.05,1,600,1209600,,,3HFNH7HEMHEQTVN6296XUTNHTI1QGY,A34Z73OAWYW014,Approved,,,20,100% (31/31),100% (31/31),0% (0/0),52196,Search with search results,,
$0.05,1,600,1209600,,,35BLDD71I6XIPKESE0OWLN2VL0AZVQ,A3TTSFVAJHM947,Approved,,,93,100% (14/14),100% (14/14),0% (0/0),45482,"Cricket Schedule, team, venue, and fixture and team information on cricitch",,
$0.05,1,600,1209600,,,3B4YI393V9W5WGBAPDPJE7LLZHGSS9,A20EIK9C477PTC,Approved,,,11,100% (21/21),100% (21/21),0% (0/0),48115,mateo 2,,
$0.05,1,600,1209600,,,34J10VATJFY4PMT1SX60F50X8VTQIQ,AE2M19TCQJWI,Approved,,,38,100% (30/30),100% (30/30),0% (0/0),62507,Sharing App via Social Media,,
$0.05,1,600,1209600,,,3WLEIWSYHOHN18GWK4YEJB1FSC0H2A,A1QOJGSZEZXSE1,Approved,,,80,100% (21/21),100% (21/21),0% (0/0),20148,"Account Page with Name, Email, Address, Phone, Change password, Account Linking Option and Security Option",,
$0.05,1,600,1209600,,,3L2IS5HSFAIOVGB96M3XUET3XFTNU8,A20EIK9C477PTC,Approved,,,7,100% (21/21),100% (21/21),0% (0/0),5436,lists,,
$0.05,1,600,1209600,,,30BUDKLTXDV3GV8HCMS6WF7EK605EK,A12EE9K9VY7XXF,Approved,,,28,100% (28/28),100% (28/28),0% (0/0),7972,Grid of images with name and date span,,
$0.05,1,600,1209600,,,3SEPORI8WNZYXWBU35X0P0OI0QAAZ1,A8PRJZR3J6UTF,Approved,,,26,100% (20/20),100% (20/20),0% (0/0),8601,camera purchase reviews for beginners,,
$0.05,1,600,1209600,,,3N4BPTXIO8SNNAQ699BH2MCZ3KOUKA,A3HN5JOPRIKMNU,Approved,,,57,100% (26/26),100% (26/26),0% (0/0),61189,Rather ok with screen touch it should be redirect.,,
$0.05,1,600,1209600,,,3TXD01ZLD4H29813OHO1V5N36YY4UU,A1NW9UWTFS14S5,Approved,,,11,100% (28/28),100% (28/28),0% (0/0),34240,Options menu,,
$0.05,1,600,1209600,,,3K9FOBBF2HJLCQOFX8BW3RXKKO0LNC,A32ATJF7ZENBWH,Approved,,,151,100% (16/16),100% (16/16),0% (0/0),25933,"""search bar that has different gategories""",,
$0.05,1,600,1209600,,,3WEV0KO0OMSZURSSSNUUJ8ZLYE6SDF,A2G11CAPXX5616,Approved,,,71,100% (21/21),100% (21/21),0% (0/0),57599,share button in android,,
$0.05,1,600,1209600,,,3AWETUDC92SD3EUSFTPD6YC1DYEZIT,A1JBSNWSI7VKQO,Approved,,,24,100% (20/20),100% (20/20),0% (0/0),40025,different kinds of fart sound app,,
$0.05,1,600,1209600,,,3AAPLD8UCCHHL7A93JIAKYA5SPDHT2,AFWYEWB3W0ZSB,Approved,,,153,100% (21/21),100% (21/21),0% (0/0),67905,search bar with result list showing song preview image and name,,
$0.05,1,600,1209600,,,3R5F3LQFV2KNZ05VDO2IQV8NP7DOZD,ASL3NA8PT15JU,Approved,,,74,100% (20/20),100% (20/20),0% (0/0),67639,messaging screen,,
$0.05,1,600,1209600,,,36ZN444YTRY14AGLDKEWQ05XTUBOIG,A6KII16FVGPFF,Approved,,,50,100% (24/24),100% (24/24),0% (0/0),31584,buying gifts,,
$0.05,1,600,1209600,,,354P56DE9K3JDIRI1AR8JGPPC337S1,A23IXWZNWDLTNT,Approved,,,31,100% (37/37),100% (37/37),0% (0/0),1739,volaris flight agency,,
$0.05,1,600,1209600,,,3AQF3RZ558IR5D8RCGMH636ES2PF6R,A6KII16FVGPFF,Approved,,,83,100% (24/24),100% (24/24),0% (0/0),69034,the best calculator,,
$0.05,1,600,1209600,,,36TFCYNS44AO2OJT8TJ791VB5L1HXL,A3G2CWQ5OV8AHE,Approved,,,114,100% (19/19),100% (19/19),0% (0/0),4151,Product description and shipping information,,
$0.05,1,600,1209600,,,3TK8OJTYM1LOBGCMRRQUUP0HB13PVV,A2TXLKAOJJ9BEK,Approved,,,65,100% (30/30),100% (30/30),0% (0/0),35976,Tickets website show the register page,,
$0.05,1,600,1209600,,,3QRYMNZ7FYH9V3WK6HDNPI71E1MNTH,A3AFAUMZ4AULZF,Approved,,,72,100% (27/27),100% (27/27),0% (0/0),37534,It should show when premium account expire,,
