Reward,MaxAssignments,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.gui_index,Answer.summary,Approve,Reject
$0.05,1,600,1209600,,,39LOEL67OS5JTFBML0IDP8D8V7B83Y,A5YAOZYSJBF5J,Approved,,,12,100% (20/20),100% (20/20),0% (0/0),70080,map,,
$0.05,1,600,1209600,,,3KYQYYSHYV7KWZ0ZL6DLZ3PK1P3DO3,A11B0Q26E3U79M,Approved,,,49,100% (20/20),100% (20/20),0% (0/0),55867,Web ad for an children learning app,,
$0.05,1,600,1209600,,,3PH3VY7DJLXV49EX4ATS7PL9S9CZW0,A3CP44KT0KLT69,Approved,,,53,100% (21/21),100% (21/21),0% (0/0),30124,overview of popular recipes,,
$0.05,1,600,1209600,,,3GNCZX450IN4JS9OGWZYY2M4QR2APF,A2KNN0T650FQ01,Approved,,,15,100% (21/21),100% (21/21),0% (0/0),48069,contact details form,,
$0.05,1,600,1209600,,,3180JW2OT4CBRBU9QN3XTVK6PEVJ5I,AE2M19TCQJWI,Approved,,,81,100% (30/30),100% (30/30),0% (0/0),36046,Great American Ball Park Tickets Booking and Schedule Updates,,
$0.05,1,600,1209600,,,3NLZY2D53PP6FN17D03D7LSPPZNLQZ,A1NFUUQF4T9KXM,Approved,,,18,100% (21/21),100% (21/21),0% (0/0),39034,list of spanish football teams,,
$0.05,1,600,1209600,,,3PEIJLRY6TT6ZEEI3S57A45YK9EWX0,ABOC5IITA7DV1,Approved,,,66,100% (11/11),100% (11/11),0% (0/0),15208,"""home page showing games overview""",,
$0.05,1,600,1209600,,,3I0BTBYZAXL2RT37FHYOMN33LATY06,A1JBSNWSI7VKQO,Approved,,,26,100% (20/20),100% (20/20),0% (0/0),4973,Music Album,,
$0.05,1,600,1209600,,,3SEPORI8WNZYXWBU35X0P0OI0Q9AZ0,A3CR6XU8373Z2N,Approved,,,240,100% (17/17),100% (17/17),0% (0/0),25996,picture of a robot with explanations,,
$0.05,1,600,1209600,,,3QECW5O0KH155EQE2HH1V17FNGM5T9,A1UOWWUH9WVUOH,Approved,,,128,100% (22/22),100% (22/22),0% (0/0),17342,add location by pinning the place,,
$0.05,1,600,1209600,,,3II4UPYCOJ7NHBDF0J5PO8KKGQLQDO,A3CUDF4JR3QTS4,Approved,,,26,100% (21/21),100% (21/21),0% (0/0),17533,list of football players,,
$0.05,1,600,1209600,,,3QY7M81QH7MLPZEAW1I6SUYFV9R7KL,A8PRJZR3J6UTF,Approved,,,39,100% (20/20),100% (20/20),0% (0/0),35396,accounting software with excel file output format,,
$0.05,1,600,1209600,,,3MX2NQ3YC9UCMVZY7RIYK4SL0CB5XT,ABREXWFU9D3WR,Approved,,,40,100% (15/15),100% (15/15),0% (0/0),41735,summery  of a questionnaire,,
$0.05,1,600,1209600,,,3VFJCI1K4ZZQ5W26FOVXZJXMP43GRP,A12EE9K9VY7XXF,Approved,,,22,100% (28/28),100% (28/28),0% (0/0),15969,Logo and company name,,
$0.05,1,600,1209600,,,3ZOTGHDK5IBQYOJHIW8AU2BK2SDOS8,A3TTSFVAJHM947,Approved,,,22,100% (14/14),100% (14/14),0% (0/0),42726,Settings Data Usage iphone app,,
$0.05,1,600,1209600,,,3NQL1CS15R8IKU4NIEMD7GTTF66VYV,A5YAOZYSJBF5J,Approved,,,11,100% (20/20),100% (20/20),0% (0/0),46122,Hello,,
$0.05,1,600,1209600,,,39N5ACM9HENQE9ZJOQLY27BKK9KP9F,A373WQWN0DADNL,Approved,,,149,100% (21/21),100% (21/21),0% (0/0),62205,"good query: gave chances to allow atleast 7 mistakes, bad query: there is no time notifiction, Explanation: no times alert",,
$0.05,1,600,1209600,,,3CFVK00FWLLD55INYRPF1GBYPYBL62,ABREXWFU9D3WR,Approved,,,23,100% (15/15),100% (15/15),0% (0/0),2574,a youtube page wth a song title,,
$0.05,1,600,1209600,,,3OVR4I9USPJAHFUM784WL4QE3DSQ4B,A12EE9K9VY7XXF,Approved,,,35,100% (28/28),100% (28/28),0% (0/0),29887,Weather map with temperature and weather conditions for important cities,,
$0.05,1,600,1209600,,,3SKRO2GZ71R7EDZ87L1XRK72SNQ1KH,A1250SSIMRQ3JA,Approved,,,38,100% (17/17),100% (17/17),0% (0/0),44851,free calls to US + Canada,,
$0.05,1,600,1209600,,,3907X2AHF05FEPEK3H6JSK36E3AP2N,A3T1ZTIWDIOXMX,Approved,,,393,100% (3/3),100% (3/3),0% (0/0),34473,"News with result list showing items such as Bitcoin Magazine, CoinDesk",,
$0.05,1,600,1209600,,,32SVAV9L3F9XC341IY2RLZJ3LVA3AW,A2KNN0T650FQ01,Approved,,,17,100% (21/21),100% (21/21),0% (0/0),49102,recognizing plants by picture,,
$0.05,1,600,1209600,,,3ERMJ6L4DYSGFNEDHDVM77QJKEL7MP,A3G2CWQ5OV8AHE,Approved,,,131,100% (19/19),100% (19/19),0% (0/0),19996,screen with sample movies and information on recording with SnapMovie,,
$0.05,1,600,1209600,,,3NXNZ5RS1AX183VJS4RH2LKZKFE79Q,A11B0Q26E3U79M,Approved,,,43,100% (20/20),100% (20/20),0% (0/0),67170,profil picture of a chat app,,
$0.05,1,600,1209600,,,37UEWGM5HT8T1HC3X5AUSWTGNFK1RA,A1NW9UWTFS14S5,Approved,,,30,100% (28/28),100% (28/28),0% (0/0),70937,e-commerce for online selling and buying,,
$0.05,1,600,1209600,,,3SB5N7Y3O34252I7LBCIFNWZGE30GA,A1UOWWUH9WVUOH,Approved,,,128,100% (22/22),100% (22/22),0% (0/0),14230,maternity scheduler with timetable,,
$0.05,1,600,1209600,,,3RGU30DZTA89ZIFFIMKJAXVSB9LJM8,A1R6ELRI4GR9XF,Approved,,,57,100% (25/25),100% (25/25),0% (0/0),32372,Timer with play button,,
$0.05,1,600,1209600,,,3MD9PLUKKIE5HF5JC925B68IZX8ZN9,A2NA5304C0C5FQ,Approved,,,61,100% (13/13),100% (13/13),0% (0/0),18024,summary of updates installed in system with description of updated functionalities,,
$0.05,1,600,1209600,,,324G5B4FB38JC976S88O9AJ6HBK70E,A1NW9UWTFS14S5,Approved,,,21,100% (28/28),100% (28/28),0% (0/0),5421,Scorecard for a sports competition,,
$0.05,1,600,1209600,,,3VHP9MDGRNKGLUHSM7ZKS3YOOO0FCJ,A23IXWZNWDLTNT,Approved,,,32,100% (37/37),100% (37/37),0% (0/0),26054,income and expenses reports,,
$0.05,1,600,1209600,,,37WLF8U1WPQ2LZ05DRDEMGYJ0Y66KK,A1FV1XP2UU0EVH,Approved,,,62,100% (40/40),100% (40/40),0% (0/0),66316,event planning,,
$0.05,1,600,1209600,,,3OLQQLKKNSPBNUN21OW0XPQJ27UEJE,A3G2CWQ5OV8AHE,Approved,,,105,100% (19/19),100% (19/19),0% (0/0),54273,satellite map with current location and weather conditions and forecast,,
$0.05,1,600,1209600,,,3YWRV122CSZ3S9O50KEECH388KUU8R,A20EIK9C477PTC,Approved,,,12,100% (21/21),100% (21/21),0% (0/0),64920,news,,
$0.05,1,600,1209600,,,33PPO7FECVFA0DPWNB0GF6TYPG4DI8,A2KNN0T650FQ01,Approved,,,13,100% (21/21),100% (21/21),0% (0/0),8879,photography filter,,
$0.05,1,600,1209600,,,3WQ3B2KGE8G6LAVE18O4SHOC5TH1BX,A2TXLKAOJJ9BEK,Approved,,,38,100% (30/30),100% (30/30),0% (0/0),64908,page contain the searchbar for song,,
$0.05,1,600,1209600,,,3A1PQ49WVHHGCNY010Y0ESRA06M1HD,A23IXWZNWDLTNT,Approved,,,66,100% (37/37),100% (37/37),0% (0/0),62027,cell phone storage structure,,
$0.05,1,600,1209600,,,35DR22AR5DK98GCUT8U557U1MGJ3X0,A1NFUUQF4T9KXM,Approved,,,22,100% (21/21),100% (21/21),0% (0/0),60292,Tiny Scanner,,
$0.05,1,600,1209600,,,3SB5N7Y3O34252I7LBCIFNWZGE3G0Q,A12EE9K9VY7XXF,Approved,,,32,100% (28/28),100% (28/28),0% (0/0),49017,Overview of products with category name,,
$0.05,1,600,1209600,,,386CSBG1OZMOW2Y0QWXBI2ASZ4YQ6W,ABREXWFU9D3WR,Approved,,,45,100% (15/15),100% (15/15),0% (0/0),39388,a screen with the menus of theblaze,,
$0.05,1,600,1209600,,,3IXQG4FA2TYOAFY95L3X7N6V3559BE,A1NFUUQF4T9KXM,Approved,,,97,100% (21/21),100% (21/21),0% (0/0),37683,example of clothings to wear for woman,,
$0.05,1,600,1209600,,,3TY7ZAOG5FK77OEQB2XXDFOSNVL0KE,A1JBSNWSI7VKQO,Approved,,,20,100% (20/20),100% (20/20),0% (0/0),40106,contact of a customer,,
$0.05,1,600,1209600,,,3ND9UOO81K2BZKXTP92JZAABD03WLD,A2KNN0T650FQ01,Approved,,,15,100% (21/21),100% (21/21),0% (0/0),922,shopping list app,,
$0.05,1,600,1209600,,,3WR9XG3T63B0BXP7B9VQLD9JYN047R,A2NA5304C0C5FQ,Approved,,,316,100% (13/13),100% (13/13),0% (0/0),62782,strike count threshold with disabling  feature and limits ranging from 1 to 50,,
$0.05,1,600,1209600,,,392CY0QWG1RX0H63U0ZNC2ZSC3C4IN,A23IXWZNWDLTNT,Approved,,,29,100% (37/37),100% (37/37),0% (0/0),50344,track your weight,,
$0.05,1,600,1209600,,,3OJSZ2ATDSWI7GT7PEE0Q5FXYJV75Z,A1FV1XP2UU0EVH,Approved,,,11,100% (40/40),100% (40/40),0% (0/0),21488,sign up,,
$0.05,1,600,1209600,,,36PW28KO4ZW0M1KY7IJN4QN0CK0EAY,A1CLIAQI9N8YOJ,Approved,,,82,100% (22/22),100% (22/22),0% (0/0),25210,countries-based news app,,
$0.05,1,600,1209600,,,30LSNF239UVNX3RGQMGZJN2USPG2IP,A27GOFWHEHV758,Approved,,,73,100% (22/22),100% (22/22),0% (0/0),12609,game user guide,,
$0.05,1,600,1209600,,,3PH3VY7DJLXV49EX4ATS7PL9S9CWZX,A11LV5AT27LBFI,Approved,,,208,100% (15/15),100% (15/15),0% (0/0),51586,The purpose is to give information about yourself and using the functionality :Next bar and autofill from facebook,,
$0.05,1,600,1209600,,,3RGU30DZTA89ZIFFIMKJAXVSB9LMJB,A36COHZCHGHYD3,Approved,,,17,100% (18/18),100% (18/18),0% (0/0),43148,Team selection bar,,
$0.05,1,600,1209600,,,3DH6GAKTYYPZTE9XJBBGSM6P3H8YZU,AQ6IZ8Q7EHQQE,Approved,,,81,100% (4/4),100% (4/4),0% (0/0),48135,buy subscription for women's and men's products,,
$0.05,1,600,1209600,,,32M8BPYGATMDCXZNP11OLRWV28KIGN,A6KII16FVGPFF,Approved,,,106,100% (24/24),100% (24/24),0% (0/0),34843,which android theme is this,,
$0.05,1,600,1209600,,,358UUM7WRZ37C3R5MLR3T6KTQ1K7RD,A1UOWWUH9WVUOH,Approved,,,38,100% (22/22),100% (22/22),0% (0/0),50769,old facebook sign up page,,
$0.05,1,600,1209600,,,3PMBY0YE2737KKQFJLZSI7CDLQ5C9O,A1R6ELRI4GR9XF,Approved,,,182,100% (25/25),100% (25/25),0% (0/0),27366,Home event with agenda and profile views and message and card exchange,,
$0.05,1,600,1209600,,,3AZHRG4CU4K1BQ6JQW5YWT7QC9Z306,A5YAOZYSJBF5J,Approved,,,14,100% (20/20),100% (20/20),0% (0/0),6706,Currency Profile,,
$0.05,1,600,1209600,,,38JBBYETQOALKC4HYH9WRN10KA44ED,A3CP44KT0KLT69,Approved,,,74,100% (21/21),100% (21/21),0% (0/0),42503,"Filter settings for choosing price range, number of beds and baths",,
$0.05,1,600,1209600,,,3KOPY89HM828DW75C4F4EYMMBI43JC,A12EE9K9VY7XXF,Approved,,,31,100% (28/28),100% (28/28),0% (0/0),8204,List of countries together with their flag,,
$0.05,1,600,1209600,,,3LRLIPTPEQ9381C834UQ2L05WHWAKE,A11LV5AT27LBFI,Approved,,,53,100% (15/15),100% (15/15),0% (0/0),61334,Good Query,,
$0.05,1,600,1209600,,,3QY5DC2MXRKC7OYS8YKKM9KUVO7FUT,A1NFUUQF4T9KXM,Approved,,,42,100% (21/21),100% (21/21),0% (0/0),56715,pop up window with weather informations,,
$0.05,1,600,1209600,,,3ZSANO2JCF7WSB6OJTPK7826ARMFSD,A8PRJZR3J6UTF,Approved,,,35,100% (20/20),100% (20/20),0% (0/0),27752,audio editor with harmony function,,
$0.05,1,600,1209600,,,3M68NM076H7O83D03BMBNSKXVQ06RD,A11LV5AT27LBFI,Approved,,,146,100% (15/15),100% (15/15),0% (0/0),50150,Good Query,,
$0.05,1,600,1209600,,,3L70J4KAZGMVUV6YBN83Y85FC8ZAD1,A36COHZCHGHYD3,Approved,,,69,100% (18/18),100% (18/18),0% (0/0),9293,start screen of a social network for buying and selling,,
$0.05,1,600,1209600,,,32VNZTT0A74ATG9MKNTWQU0JZZU4RQ,A1NW9UWTFS14S5,Approved,,,10,100% (28/28),100% (28/28),0% (0/0),47119,List of notifications,,
$0.05,1,600,1209600,,,3L6L49WXW0XLOTBONGGTNTVN7H645D,A34Z73OAWYW014,Approved,,,20,100% (31/31),100% (31/31),0% (0/0),8705,Mobile search with search result,,
$0.05,1,600,1209600,,,3KXIR214I4GTPWS15XEVPMSBN7F24A,A23IXWZNWDLTNT,Approved,,,31,100% (37/37),100% (37/37),0% (0/0),29880,registration GUI interface,,
$0.05,1,600,1209600,,,3DQQ64TANGL1Q5CRH1VQGRJVIA5PW5,AE2M19TCQJWI,Approved,,,12,100% (30/30),100% (30/30),0% (0/0),12163,Cram Dashboard,,
$0.05,1,600,1209600,,,3IRIK4HM3AKK21OHLEWGYXLBVPXC6D,A11B0Q26E3U79M,Approved,,,87,100% (20/20),100% (20/20),0% (0/0),50998,Screen of a cooking app to select the amount of a ingredient,,
$0.05,1,600,1209600,,,34FNN24DCM91M0P8CN403IZU2I55YZ,AV5170KNIBKL6,Approved,,,64,100% (21/21),100% (21/21),0% (0/0),45216,share news with another shareable options,,
$0.05,1,600,1209600,,,378XPAWRUCDC26MK319EP5LS4D7AI3,A12EE9K9VY7XXF,Approved,,,47,100% (28/28),100% (28/28),0% (0/0),50979,Sign up with e-mail and passwort or existing accounts,,
$0.05,1,600,1209600,,,3MTMREQS4VIU316PSIDTQWU0JO5AWA,A1NW9UWTFS14S5,Approved,,,41,100% (28/28),100% (28/28),0% (0/0),63987,Search for post code of an area with search result,,
$0.05,1,600,1209600,,,3ERMJ6L4DYSGFNEDHDVM77QJKELM74,A27GOFWHEHV758,Approved,,,72,100% (22/22),100% (22/22),0% (0/0),62180,channels overview,,
$0.05,1,600,1209600,,,3WJEQKOXA82120QMVUO8X646NBVA1A,A1V8T0ZHN29U5H,Approved,,,40,100% (12/12),100% (12/12),0% (0/0),50541,Japanese anime books and ads,,
$0.05,1,600,1209600,,,3OF2M9AATGO499KGFWAPJERE523ZK4,A3AFAUMZ4AULZF,Approved,,,46,100% (27/27),100% (27/27),0% (0/0),14890,hamburger menu,,
$0.05,1,600,1209600,,,32Z9ZLUT1LK18F5172WBQO4ITHWOHN,A11B0Q26E3U79M,Approved,,,46,100% (20/20),100% (20/20),0% (0/0),61606,Screen of a fitness app with training plans,,
$0.05,1,600,1209600,,,3K4J6M3CXETY6FGPDD9B4T8CP0FGAH,AE2M19TCQJWI,Approved,,,40,100% (30/30),100% (30/30),0% (0/0),43743,Quick Access to Navigation,,
$0.05,1,600,1209600,,,34T446B1C0EPOQ22JPGZPWBKIMBC0C,AFWYEWB3W0ZSB,Approved,,,263,100% (21/21),100% (21/21),0% (0/0),19987,"Horoscope of chinese,mayan,japanese and druids",,
$0.05,1,600,1209600,,,39O5D9O87TSL5I1Z2CYIRU9RLYV3CY,A1FV1XP2UU0EVH,Approved,,,25,100% (40/40),100% (40/40),0% (0/0),35525,pop up menu,,
$0.05,1,600,1209600,,,30BXRYBRP4X9DOE3YONL7IH4WJUWH6,A1FV1XP2UU0EVH,Approved,,,203,100% (40/40),100% (40/40),0% (0/0),4327,search bar,,
$0.05,1,600,1209600,,,326O153BMIYYK8NARSAPURV6XNXDEZ,A2KNN0T650FQ01,Approved,,,13,100% (21/21),100% (21/21),0% (0/0),41175,social networking site,,
$0.05,1,600,1209600,,,3QECW5O0KH155EQE2HH1V17FNGN5TA,A32ATJF7ZENBWH,Approved,,,90,100% (16/16),100% (16/16),0% (0/0),50317,"""social app with ask me, gender, ask me, chat options""",,
$0.05,1,600,1209600,,,3YT88D1N08Y3OGDNUPFGFDMZQ74K3S,A3KECU88OW1KNB,Approved,,,40,100% (21/21),100% (21/21),0% (0/0),51322,expensive,,
$0.05,1,600,1209600,,,31Q0U3WYDPFJJYSOORCONF2GM3Q71H,A11LV5AT27LBFI,Approved,,,38,100% (15/15),100% (15/15),0% (0/0),46320,Good Query,,
$0.05,1,600,1209600,,,3G2UL9A02DEEQKTLUXO5IBTXUE576E,A1V8T0ZHN29U5H,Approved,,,41,100% (12/12),100% (12/12),0% (0/0),71273,deals following,,
$0.05,1,600,1209600,,,3CPLWGV3MOZQBON68B86YI6PKUJN9H,ASL3NA8PT15JU,Approved,,,43,100% (20/20),100% (20/20),0% (0/0),20162,Body care products,,
$0.05,1,600,1209600,,,39DD6S19JPB1N9S6JAZMLJE9L57EZZ,A3IP4RARMM3X4A,Approved,,,96,100% (17/17),100% (17/17),0% (0/0),30120,Baking Recipes,,
$0.05,1,600,1209600,,,3Y4W8Q93LZKFMJ9WMIZZUVJSXI1DV6,AFWYEWB3W0ZSB,Approved,,,47,100% (21/21),100% (21/21),0% (0/0),52966,About us of  Crickbuzz,,
$0.05,1,600,1209600,,,3WS1NTTKEYCWR2MCAR60X2WNFZ30FB,A3G2CWQ5OV8AHE,Approved,,,301,100% (19/19),100% (19/19),0% (0/0),51754,list of dates with full date information,,
$0.05,1,600,1209600,,,31QTRG6Q2TD5FA7RW2DE1O4BTI5PY4,ASL3NA8PT15JU,Approved,,,104,100% (20/20),100% (20/20),0% (0/0),18949,select which sports news to appear,,
$0.05,1,600,1209600,,,35H6S234SA0Z3GF26498KRF138B65Z,A2KNN0T650FQ01,Approved,,,9,100% (21/21),100% (21/21),0% (0/0),43340,language settings,,
$0.05,1,600,1209600,,,3RJSC4XJ10U4P5TN4FTRBQ5AQ5P50X,AV5170KNIBKL6,Approved,,,46,100% (21/21),100% (21/21),0% (0/0),16082,snapchat startup interface with login and sign up options,,
$0.05,1,600,1209600,,,38JBBYETQOALKC4HYH9WRN10KA4E4N,A1NW9UWTFS14S5,Approved,,,33,100% (28/28),100% (28/28),0% (0/0),28126,Q&A system,,
$0.05,1,600,1209600,,,386CSBG1OZMOW2Y0QWXBI2ASZ4Y6QC,A23IXWZNWDLTNT,Approved,,,49,100% (37/37),100% (37/37),0% (0/0),38658,Vippi GUI sign up interface,,
$0.05,1,600,1209600,,,3YDGXNSEOZU4BBUQLENWZD5E97648E,A2TXLKAOJJ9BEK,Approved,,,68,100% (30/30),100% (30/30),0% (0/0),16311,map contain the location of package details,,
$0.05,1,600,1209600,,,31IBVUNM9SZCK3NSDOUPIVMD9VGFVI,A3BXLWKSBUO002,Approved,,,34,100% (18/18),100% (18/18),0% (0/0),62145,QR code for the payment to do,,
$0.05,1,600,1209600,,,3WETL7AQWT806XSKN2BADO3HTH935Q,A23IXWZNWDLTNT,Approved,,,274,100% (37/37),100% (37/37),0% (0/0),67742,list of food types of Hickory River Smokehouse Urbanna restaurant,,
$0.05,1,600,1209600,,,30LB5CDZNCA2WJDCB3070UC5R4TZ0U,AQ6IZ8Q7EHQQE,Approved,,,21,100% (4/4),100% (4/4),0% (0/0),67353,newsfeed with articles and image,,
$0.05,1,600,1209600,,,3HSYG7LRBJY9KELUFV7FWZ311TQKK3,A1QOJGSZEZXSE1,Approved,,,62,100% (21/21),100% (21/21),0% (0/0),9772,Navbar tabs with Favorite and Fliters and sorting,,
$0.05,1,600,1209600,,,3STRJBFXOWR8NXBH94L7XQQXK6HKT9,A32ATJF7ZENBWH,Approved,,,130,100% (16/16),100% (16/16),0% (0/0),9551,"""a survery app with sinup and facebook login option""",,
$0.05,1,600,1209600,,,3ZPPDN2SLVWMHIATFC5N8VCG62IE9J,AV5170KNIBKL6,Approved,,,84,100% (21/21),100% (21/21),0% (0/0),54519,Set up interface of Settings with other feauters,,
$0.05,1,600,1209600,,,3GA6AFUKOOOCMQCFO4CJ2L67YQ0H3L,A2TXLKAOJJ9BEK,Approved,,,43,100% (30/30),100% (30/30),0% (0/0),32448,It changes the page fonts and sizes,,
$0.05,1,600,1209600,,,3EJPLAJKEMGXAUZRDSGO9VMW47IZ6Y,AFWYEWB3W0ZSB,Approved,,,541,100% (21/21),100% (21/21),0% (0/0),53936,Goat Frisk blog,,
$0.05,1,600,1209600,,,3QAPZX2QN4DCQ8A0MWRTDJ2Y6VY20T,A1NFUUQF4T9KXM,Approved,,,28,100% (21/21),100% (21/21),0% (0/0),5646,news article about Andy Holt,,
$0.05,1,600,1209600,,,3EA3QWIZ4IVHH2LT910VKABKS2SITW,A20EIK9C477PTC,Approved,,,10,100% (21/21),100% (21/21),0% (0/0),65339,priceline,,
$0.05,1,600,1209600,,,3WMOAN2SRBXO8V09BCD2Q0VMBM2NVX,A2G11CAPXX5616,Approved,,,41,100% (21/21),100% (21/21),0% (0/0),34040,Ui for user profile,,
$0.05,1,600,1209600,,,3MRNMEIQW56CQEX28EXT7MLQ6KYLDU,A3CUDF4JR3QTS4,Approved,,,64,100% (21/21),100% (21/21),0% (0/0),51964,music player with update button,,
$0.05,1,600,1209600,,,3QIYRE09Y3H8MJKB4YTDJCO6MIV1NM,A1NFUUQF4T9KXM,Approved,,,17,100% (21/21),100% (21/21),0% (0/0),46619,complete your melody,,
$0.05,1,600,1209600,,,3TVRFO09GKFQOK2JZEY51TOIM2ALXW,A23IXWZNWDLTNT,Approved,,,46,100% (37/37),100% (37/37),0% (0/0),9654,maps to find the road,,
$0.05,1,600,1209600,,,3SKRO2GZ71R7EDZ87L1XRK72SNQK10,A6KII16FVGPFF,Approved,,,28,100% (24/24),100% (24/24),0% (0/0),71956,my playlist,,
$0.05,1,600,1209600,,,3H7Z272LX77LFB0SDNOO7G2FK31LP8,AFWYEWB3W0ZSB,Approved,,,125,100% (21/21),100% (21/21),0% (0/0),12687,"picture with navigation button, save button and Facebook sharing",,
$0.05,1,600,1209600,,,3K3R2QNK8B336E7F5CKSCDYJSQC9UV,AV5170KNIBKL6,Approved,,,72,100% (21/21),100% (21/21),0% (0/0),3442,Menu of mobile phones with Police theme,,
$0.05,1,600,1209600,,,3P529IW9KYL9OYBYZKSJVMOBIXEFLZ,A3NDKVYPTBWPEO,Approved,,,130,100% (21/21),100% (21/21),0% (0/0),68091,downloading the image with brief dscription.,,
$0.05,1,600,1209600,,,3MYYFCXHJ37J4Q084CZKRQMCXQJ4GU,A3CR6XU8373Z2N,Approved,,,276,100% (17/17),100% (17/17),0% (0/0),10387,possibility of giving a location,,
$0.05,1,600,1209600,,,39ASUFLU6X7CIESRISB1OYYYD58EX1,A1V8T0ZHN29U5H,Approved,,,33,100% (12/12),100% (12/12),0% (0/0),61306,travel information filling progress,,
$0.05,1,600,1209600,,,3LKC68YZ3A3J550Q21IBRRE5859OWN,A3TTSFVAJHM947,Approved,,,65,100% (14/14),100% (14/14),0% (0/0),16992,Using our advanced ovulation calculator online is the most reliable way of knowing your ovulation date,,
$0.05,1,600,1209600,,,3EF8EXOTT1VC3TTQP01LQ57PDYQJ10,A32ATJF7ZENBWH,Approved,,,48,100% (16/16),100% (16/16),0% (0/0),50276,"""an app showing progress with percentage """,,
$0.05,1,600,1209600,,,3ZPPDN2SLVWMHIATFC5N8VCG62JE9K,A3KECU88OW1KNB,Approved,,,27,100% (21/21),100% (21/21),0% (0/0),55939,so many contents,,
$0.05,1,600,1209600,,,38BQUHLA9W0N0T6CYZCOITCEA3VOMW,A11LV5AT27LBFI,Approved,,,58,100% (15/15),100% (15/15),0% (0/0),21815,Bad Query,,
$0.05,1,600,1209600,,,39GAF6DQWR0LUOTK6PF4TTIJ8LX1V3,A2TXLKAOJJ9BEK,Approved,,,26,100% (30/30),100% (30/30),0% (0/0),45906,terms of chocoapp,,
$0.05,1,600,1209600,,,3LKC68YZ3A3J550Q21IBRRE5858WOU,A2TXLKAOJJ9BEK,Approved,,,240,100% (30/30),100% (30/30),0% (0/0),16110,home page of dictionary with word of day,,
$0.05,1,600,1209600,,,3MYYFCXHJ37J4Q084CZKRQMCXQJG46,A3IP4RARMM3X4A,Approved,,,134,100% (17/17),100% (17/17),0% (0/0),12738,Open the application using a password,,
$0.05,1,600,1209600,,,3F1567XTNW5BEL0YO30N2C1UP56Q97,A8BH4CXKWP6PW,Approved,,,71,100% (21/21),100% (21/21),0% (0/0),29775,"Text reading,search bar, ads, and share",,
$0.05,1,600,1209600,,,3TXMY6UCAEODCJ710NAE4222VQ9QCO,A3TTSFVAJHM947,Approved,,,78,100% (14/14),100% (14/14),0% (0/0),53377,How to insert documents- scan documents or add from email,,
$0.05,1,600,1209600,,,33TIN5LC04AKNNRKFDHHFY4WOEN9YT,A13HTFAO25P3U4,Approved,,,140,100% (14/14),100% (14/14),0% (0/0),69790,Sidebar with homepage and other options,,
$0.05,1,600,1209600,,,3ZQIG0FLQEGEVP9N3D4PMJ8D4Y6VWW,AVRMXTZHUCXXL,Approved,,,43,100% (10/10),100% (10/10),0% (0/0),63437,Location map with options,,
$0.05,1,600,1209600,,,3WETL7AQWT806XSKN2BADO3HTHA35R,A1R6ELRI4GR9XF,Approved,,,44,100% (25/25),100% (25/25),0% (0/0),16227,web brower with list,,
$0.05,1,600,1209600,,,3KV0LJBBH2LQX6YSQRTSCOHJLQFMR3,A3HN5JOPRIKMNU,Approved,,,51,100% (26/26),100% (26/26),0% (0/0),52933,It should have some loader.,,
$0.05,1,600,1209600,,,3OE22WJIGIO9YDO1MEVEY8O82QGUQ2,A23IXWZNWDLTNT,Approved,,,35,100% (37/37),100% (37/37),0% (0/0),46803,JO-ANN GUI interface,,
$0.05,1,600,1209600,,,3XC1O3LBOSMJ73TZU4X8CQ3C96MLTD,AFWTKS209SFQY,Approved,,,121,100% (26/26),100% (26/26),0% (0/0),11577,Voice recognition language translation,,
$0.05,1,600,1209600,,,3RSDURM96AM1IJI1NOX37C57FB3EY8,A1CLIAQI9N8YOJ,Approved,,,212,100% (22/22),100% (22/22),0% (0/0),21494,Real estate app,,
$0.05,1,600,1209600,,,31N2WW6R9RQS8UL9TEOJZ0UUIBN3F9,A3G2CWQ5OV8AHE,Approved,,,124,100% (19/19),100% (19/19),0% (0/0),24998,overview of livestream shows,,
$0.05,1,600,1209600,,,3SPJ03342139TZ4T1P8U4SIZKJZJYY,A1FV1XP2UU0EVH,Approved,,,13,100% (40/40),100% (40/40),0% (0/0),6565,expandable side menu,,
$0.05,1,600,1209600,,,3M23Y66PO2709IDDI0MGD2PTHSJS6N,A27GOFWHEHV758,Approved,,,53,100% (22/22),100% (22/22),0% (0/0),38969,sharing privacy settings,,
$0.05,1,600,1209600,,,3HMIGG0U4L6K9I8AALB3F29L485Y8T,A6KII16FVGPFF,Approved,,,61,100% (24/24),100% (24/24),0% (0/0),4628,list of good the villas in germany,,
$0.05,1,600,1209600,,,39LNWE0K4UWWHF0I96Q5P6XMBGYIUM,A1V8T0ZHN29U5H,Approved,,,17,100% (12/12),100% (12/12),0% (0/0),62736,black screen search list,,
$0.05,1,600,1209600,,,3I3WADAZ9Q4PSML660V21R1SO855ON,ASL3NA8PT15JU,Approved,,,288,100% (20/20),100% (20/20),0% (0/0),22864,Womens sexual healthcare,,
