id,query,ranked_guis
17,expandable side menu,"[57646, 55726, 20873, 61704, 55729, 22725, 22727, 13142, 18291, 59930, 59605, 20872, 20869, 49343, 11236, 18296, 18281, 24072, 25626, 15135, 17711, 62657, 71643, 53871, 18278, 55728, 4853, 55731, 3078, 62663, 12792]"
269,spin and win rewards app,"[24687, 17545, 17535, 9027, 8550, 60945, 56401, 20976, 62141, 25111, 24589, 61949, 20860, 49554, 25597, 47953, 52298, 58374, 59456, 38692, 20506, 52285, 38691, 59454, 22297, 8866, 31610, 69028, 61584, 54928, 47945]"
332,channels overview,"[31521, 31514, 16240, 59073, 59077, 26030, 31518, 48426, 35358, 48736, 48856, 69562, 8522, 27544, 55542, 35365, 37609, 10428, 5907, 48754, 37607, 55540, 59542, 21779, 4185, 58611, 42490, 11506, 9553, 21777, 62180]"
397,shopping lists app with ability to share,"[4780, 38078, 10427, 12673, 44358, 54594, 44359, 59825, 14116, 59834, 59831, 38077, 55540, 10428, 53722, 55542, 54595, 60557, 10678, 59841, 35724, 14110, 54593, 34858, 69280, 45735, 22980, 59842, 62914, 19980, 4783]"
254,song with the artist picture and pause button,"[33275, 33273, 33280, 33281, 33283, 71492, 707, 63179, 711, 27043, 68928, 71490, 33277, 29617, 29194, 713, 68911, 1969, 44134, 33278, 63174, 27065, 68918, 55131, 34327, 53888, 33282, 54773, 27041, 55480, 45243]"
256,meet peopple feature me women selfies,"[20673, 25923, 25925, 5986, 5984, 50320, 53258, 50097, 12288, 12290, 12291, 12292, 58906, 12289, 50094, 42067, 66994, 66993, 66984, 38382, 33044, 7473, 49520, 49525, 44975, 38384, 24574, 36854, 24569, 51716, 50320]"
406,A list of Games,"[38404, 60048, 60051, 8137, 8133, 15747, 60064, 38388, 61346, 47756, 36523, 55857, 47748, 39955, 8146, 3029, 46166, 14275, 8140, 31513, 55861, 15754, 14034, 8144, 60058, 61333, 61337, 61315, 55859, 36522, 1309]"
63,search bar that include the dish and resturent name,"[68399, 68400, 56513, 68401, 56507, 56510, 25071, 5267, 7099, 40981, 5256, 56512, 56514, 5258, 2510, 56498, 5254, 2501, 34590, 64357, 34596, 69265, 69261, 34593, 69278, 10371, 20904, 34877, 48972, 21610, 4793]"
48,pop up menu,"[5883, 62738, 9810, 32771, 72161, 72155, 72168, 52107, 56761, 72152, 49232, 57773, 37287, 49230, 16123, 37289, 55622, 38098, 57772, 40304, 41586, 33223, 14378, 10281, 72153, 14374, 52070, 52091, 52758, 56436, 19063]"
125,playlists overview with favorites and playlistis names,"[19104, 23636, 69441, 5676, 19085, 23644, 5683, 29618, 23631, 21100, 21095, 21102, 45561, 50229, 45596, 45570, 18213, 45591, 43520, 30635, 30630, 30633, 51900, 56766, 5702, 48736, 5691, 46570, 39041, 43240, 44035]"
320,information with get started,"[37874, 54965, 37873, 37878, 8291, 22315, 34506, 20946, 2599, 10818, 47921, 20913, 20914, 21312, 20908, 9134, 57541, 57544, 22845, 46294, 41620, 34899, 65171, 47925, 1888, 34801, 24763, 29608, 7964, 13465, 52301]"
99,Details listed with all the Major Satellites,"[13884, 47227, 8024, 5959, 24956, 42371, 53039, 15605, 53040, 21877, 10806, 53048, 53052, 5409, 47607, 9470, 72065, 2584, 2585, 37093, 42375, 2209, 72056, 11714, 5705, 53057, 6910, 1256, 10813, 55150, 42375]"
223,keypad dialer theme,"[25987, 65798, 10290, 44866, 10298, 10303, 68016, 61889, 42980, 11769, 54715, 65820, 3441, 43322, 41268, 62582, 12740, 12738, 41266, 4625, 46778, 49301, 70112, 8976, 8975, 8986, 3432, 8977, 43310, 32389, 40339]"
425,search coffee with location,"[2703, 49193, 13540, 6918, 6938, 2705, 49192, 2696, 2502, 6932, 2707, 7081, 18449, 44819, 6937, 29741, 29745, 29749, 45439, 53737, 23775, 60643, 41873, 60642, 25034, 15613, 25033, 47031, 15615, 19817, 2696]"
51,Web advertising for online shop,"[60571, 28366, 35811, 35461, 65101, 36809, 6918, 36806, 61747, 6938, 56464, 23316, 25048, 1029, 57557, 33482, 57553, 33148, 51516, 56425, 23540, 63891, 63881, 1283, 35598, 38711, 57078, 14878, 71223, 5649, 43530]"
290,various emojis,"[39106, 19767, 11942, 33202, 4205, 38355, 2800, 61714, 38349, 22928, 35349, 10909, 3479, 64948, 13442, 13607, 46156, 38363, 2524, 26243, 70500, 70498, 2568, 38291, 27867, 6720, 17130, 1873, 6132, 34690, 62124]"
174,rent a car,"[24465, 24466, 10990, 24459, 68630, 24460, 63125, 10982, 29337, 24458, 32248, 58009, 57996, 36056, 58003, 51323, 58014, 12423, 36061, 36052, 55952, 36057, 15574, 15576, 55950, 36054, 26234, 11854, 55954, 3259, 32444]"
247,Units to measure volume,"[51269, 34109, 58021, 7507, 136, 48076, 37824, 61233, 63961, 56401, 12523, 51404, 53244, 39976, 27766, 63963, 27770, 23556, 33988, 16154, 25734, 68827, 72218, 24758, 63966, 12325, 3737, 28445, 63964, 16157, 72081]"
83,choose a location,"[8609, 58770, 53783, 44882, 37643, 45408, 2363, 2360, 53787, 28757, 26284, 16212, 48006, 53715, 43190, 29589, 38311, 10731, 34314, 54535, 5882, 44062, 12036, 59798, 52751, 11215, 36255, 24778, 44551, 41661, 40965]"
66,creating profile with  email using username email id and password,"[40816, 40817, 12733, 35682, 2835, 29074, 10221, 39194, 69010, 59738, 101, 43407, 59731, 59799, 39199, 100, 7910, 108, 40945, 18864, 47181, 7524, 7902, 9300, 50281, 4504, 17148, 16605, 41043, 43386, 40816]"
261,open garden forum,"[562, 568, 565, 567, 17668, 17672, 17675, 566, 17679, 561, 14540, 57008, 17678, 17673, 22907, 13866, 24100, 13858, 13867, 24101, 24096, 22911, 14548, 13857, 1572, 69519, 14550, 14543, 14545, 13864, 17677]"
256,News with videos,"[68813, 60884, 68261, 68259, 12989, 68262, 68260, 60885, 68818, 12992, 68520, 12991, 70388, 68523, 68811, 41705, 68814, 70384, 68816, 68527, 1045, 49896, 10414, 44671, 70385, 70387, 1602, 36556, 52596, 18999, 18890]"
271,picture of a robot with explanations,"[9579, 37638, 5208, 51354, 65592, 51062, 5211, 5214, 5212, 60026, 60075, 5210, 49032, 5213, 60083, 60085, 62258, 49035, 60080, 51353, 62254, 50285, 37901, 37903, 4502, 5205, 618, 69105, 44847, 38591, 25996]"
231,Login Scren of an app,"[18556, 27869, 41124, 41118, 18010, 35702, 64133, 55885, 11649, 3265, 62364, 39536, 31769, 20277, 8632, 19382, 44740, 16334, 12081, 64136, 27703, 17225, 23735, 28214, 33768, 14662, 2433, 66121, 33161, 59685, 25425]"
243,a news with a share icon,"[36557, 49898, 49907, 49905, 42095, 4704, 25861, 54918, 65203, 35325, 54921, 25860, 25863, 54024, 54022, 36315, 67649, 35326, 28705, 40370, 36320, 6210, 65448, 40489, 62683, 52282, 16050, 63048, 48542, 12422, 21244]"
63,food tutorial apps with background music,"[26861, 35213, 47191, 49485, 52770, 32130, 45092, 27045, 38358, 21630, 29223, 13072, 36986, 31526, 32134, 27062, 1812, 54570, 26853, 39763, 53675, 51001, 26854, 4395, 32139, 32135, 34900, 65796, 12808, 63206, 61223]"
26,Android application typical notification window,"[23226, 21697, 47861, 17231, 70206, 32234, 17213, 71550, 38927, 14188, 22892, 58467, 11371, 19585, 36846, 19963, 29111, 51068, 43525, 70659, 36076, 39316, 14492, 14494, 25371, 69486, 14497, 24195, 61112, 29627, 52436]"
278,Booking a lounge at the airport,"[18824, 1376, 70593, 33787, 19324, 70596, 20767, 2071, 67286, 42155, 49677, 49684, 27677, 70595, 27959, 11099, 42154, 21125, 21349, 44807, 35353, 1370, 1375, 21123, 42153, 11101, 44801, 8564, 28760, 69465, 57682]"
391,overview of livestream shows,"[10922, 8770, 41716, 48736, 68971, 8522, 27544, 55542, 10428, 5907, 48754, 55540, 30014, 15062, 29999, 15063, 4185, 34368, 9553, 55539, 55534, 34364, 55278, 25989, 6798, 44253, 44256, 46169, 58103, 44257, 24998]"
436,language learning app,"[60569, 28365, 35826, 35469, 54361, 58940, 7280, 37847, 39950, 39948, 37839, 7294, 11744, 47658, 62636, 17323, 36020, 53665, 36015, 11732, 2918, 60473, 45869, 2910, 19217, 45923, 12746, 60924, 27746, 31170, 27741]"
335,flag and find locations,"[63218, 44453, 43024, 173, 69800, 40444, 9344, 48679, 43309, 46998, 35517, 12129, 44024, 21801, 54564, 43928, 4953, 69986, 49936, 19337, 29801, 71409, 67954, 57624, 36494, 6491, 22964, 14058, 33489, 37966, 51158]"
73,Chinese dating app describing its features,"[69873, 31025, 24568, 29625, 32212, 11745, 23447, 44280, 26879, 11649, 57244, 26875, 35981, 23607, 53829, 24653, 59728, 54425, 64061, 44434, 30827, 39006, 44899, 4669, 27558, 35602, 16372, 47520, 21132, 24655, 56919]"
170,Navigation and settings panel,"[12977, 67417, 26015, 49306, 26303, 4856, 22115, 15541, 22110, 22113, 8594, 63929, 30845, 24716, 70759, 31412, 31409, 18492, 18493, 65774, 31408, 47177, 47178, 35308, 46552, 72212, 31410, 68087, 68935, 37738, 4895]"
166,Yalla shoot app,"[54720, 146, 9810, 145, 147, 155, 16247, 151, 148, 16242, 16244, 159, 163, 161, 20879, 64422, 157, 16254, 16245, 150, 19583, 158, 154, 156, 153, 162, 44745, 149, 69034, 26729, 54720]"
420,down nearby picks,"[31969, 41693, 31955, 31953, 40197, 56093, 69270, 69266, 69264, 56082, 40204, 21153, 31964, 67770, 61556, 65194, 61554, 21154, 68626, 21156, 21167, 17822, 17827, 17817, 30979, 42012, 67203, 50216, 17825, 62952, 31953]"
61,a news and an advertisement,"[7745, 60725, 10078, 7743, 10090, 7755, 30096, 51334, 7758, 51338, 60720, 7759, 18727, 7750, 7754, 7410, 17749, 10077, 10076, 7741, 43831, 71727, 52971, 7748, 7749, 4589, 60721, 60722, 17752, 64484, 56632]"
40,Most demanded news and article,"[56390, 56393, 29144, 56396, 56394, 37324, 279, 42732, 37326, 42757, 42752, 10809, 33238, 29137, 68866, 42731, 30707, 2373, 33235, 35015, 19388, 68872, 56626, 10803, 26439, 36171, 68869, 16512, 14234, 33237, 7762]"
86,shopping categories,"[53722, 22741, 64426, 53484, 44359, 55533, 53496, 27118, 34847, 53727, 61559, 61553, 23921, 6851, 29841, 64303, 12315, 69527, 14110, 64305, 4778, 49641, 49639, 55532, 22645, 27519, 12321, 10423, 29833, 19341, 37710]"
197,Mobile UI for settings page,"[39238, 39239, 39241, 39237, 68647, 2189, 66435, 39571, 59362, 47363, 69847, 25978, 12162, 19447, 7653, 40348, 24789, 1211, 40346, 15312, 46090, 46139, 46105, 5500, 19568, 1217, 39096, 68975, 10468, 12259, 64671]"
2,today storms updates,"[66541, 37413, 11823, 50705, 58349, 10384, 50715, 71700, 13752, 10041, 54315, 59150, 70890, 29528, 13984, 71701, 26441, 19830, 38788, 62677, 43885, 644, 64157, 16884, 42371, 1095, 46541, 19285, 1090, 27993, 69974]"
71,Mp3 + player +  software,"[34045, 34048, 34042, 36622, 33694, 33695, 25581, 9390, 38564, 44197, 60359, 34043, 46842, 19019, 5965, 59792, 48365, 16477, 35606, 24752, 41292, 24695, 44092, 41291, 7186, 64335, 34040, 17896, 18714, 22613, 39444]"
70,history of experienced staff,"[71745, 42365, 16364, 9599, 47229, 23619, 58996, 37761, 22643, 13804, 13805, 17386, 17871, 64581, 17007, 10777, 128, 6602, 19296, 28939, 13174, 27825, 50226, 35200, 7687, 70073, 28508, 38572, 15332, 70143, 14251]"
418,broadcasting sport app,"[57007, 35105, 3526, 23321, 42689, 23854, 70108, 23317, 64516, 30093, 30744, 57472, 51475, 7903, 47950, 10086, 34555, 7912, 71728, 33676, 57460, 57461, 57473, 10419, 64515, 15762, 57470, 43848, 26614, 57459, 51474]"
168,Tabs for exams and grading,"[70485, 27582, 70460, 70483, 27576, 70466, 28136, 70476, 27586, 27578, 35270, 43151, 66048, 6452, 22374, 22375, 26784, 26786, 35268, 35266, 63517, 36183, 66052, 49646, 49647, 63523, 6453, 70467, 4850, 63515, 49646]"
399,NBC news,"[52374, 25066, 52375, 41777, 41778, 5202, 68885, 41779, 14239, 47623, 47616, 30714, 66596, 66586, 68875, 37011, 29502, 68878, 68870, 41774, 13595, 68884, 41775, 52377, 30710, 5200, 14238, 26444, 52378, 47624, 37500]"
126,screen with different measurements of a women's picture,"[30115, 4694, 4698, 54765, 67659, 44189, 12421, 33988, 12424, 16959, 54764, 28810, 14985, 271, 14992, 6071, 35155, 60557, 54432, 268, 273, 70901, 36674, 18894, 4682, 1042, 49276, 56678, 58983, 31021, 66134]"
171,ingredients of crust less breakfast,"[26623, 44460, 7926, 12436, 43420, 37114, 43423, 60975, 922, 67331, 10072, 59843, 17372, 30134, 23371, 59824, 33781, 45964, 24837, 29122, 24844, 24834, 8168, 30127, 4779, 34877, 7928, 7927, 7924, 7770, 7928]"
350,a list of songs,"[53287, 40380, 53292, 53289, 22767, 40384, 26972, 9680, 9672, 27053, 9676, 42768, 24107, 48993, 9681, 61572, 55483, 55480, 12799, 34332, 55481, 5364, 9692, 9687, 9691, 70545, 53792, 70394, 15819, 9682, 61929]"
329,share news with another shareable options,"[279, 10410, 10417, 28879, 37324, 18295, 37326, 48441, 68273, 15160, 22708, 10419, 52849, 26759, 19279, 19276, 55274, 5494, 5505, 34739, 71179, 5711, 29945, 71174, 48681, 55267, 7076, 45373, 61877, 21248, 45216]"
28,List of states and a menu,"[55643, 39943, 39937, 51608, 51606, 63830, 6613, 67427, 61969, 61975, 61972, 61971, 47060, 35165, 2354, 29333, 33353, 30382, 6145, 30380, 10219, 42908, 33553, 45435, 1736, 25944, 66920, 19576, 56260, 60252, 6622]"
212,This is good example for information screen,"[25336, 41306, 65912, 16361, 55433, 5504, 18484, 49614, 49617, 49607, 49615, 49609, 36206, 12533, 12537, 36189, 5630, 63540, 38051, 71135, 13775, 50065, 51028, 16365, 62949, 61962, 49620, 50217, 6258, 22520, 7465]"
108,Wildlife NEWS overview with video and text,"[67977, 8522, 29934, 67782, 55303, 12363, 19082, 15884, 32789, 70387, 56002, 40473, 48736, 19935, 33717, 55277, 55272, 64935, 27544, 55542, 10428, 5907, 48754, 55540, 56625, 61618, 71095, 26116, 71212, 37498, 13880]"
33,search bar with key words under specified categories,"[45201, 2931, 44345, 45388, 8570, 45387, 30399, 63712, 36189, 27410, 56351, 14784, 25325, 66405, 29989, 32751, 58188, 55377, 5279, 48218, 48224, 45331, 30989, 50305, 32721, 26941, 10306, 20314, 32618, 61247, 56905]"
4,screen of a task manager showing open tasks of the mobile phone,"[15945, 12391, 12393, 27990, 70472, 6856, 36070, 27776, 61034, 58665, 15908, 63962, 40665, 36075, 70461, 64345, 43889, 58672, 27987, 37822, 58657, 43895, 43880, 39979, 43883, 68371, 43877, 43872, 61035, 43900, 62586]"
118,Introductory message for startup,"[39909, 11963, 10942, 5817, 16916, 36266, 57081, 55905, 53791, 55912, 33411, 22442, 16345, 22114, 55895, 34307, 8734, 34308, 3171, 26932, 15962, 64314, 20233, 34162, 44590, 15190, 21792, 32596, 58427, 60197, 52920]"
258,sign up to ASOS,"[4331, 4328, 4324, 4332, 4334, 4330, 16353, 4333, 4320, 4319, 54850, 38923, 2700, 45555, 45557, 9614, 15131, 20429, 40122, 45552, 64349, 41217, 64348, 20107, 71044, 41205, 20515, 58377, 8161, 4640, 4322]"
148,Map app with the ability of sharing the location with different social media applications,"[56053, 62888, 10760, 34700, 23149, 65304, 21678, 50410, 21683, 63863, 64150, 57917, 32773, 55986, 21684, 56050, 9545, 2953, 15773, 51822, 28849, 11807, 21679, 3071, 21676, 44889, 64159, 68087, 55048, 28831, 40412]"
109,Sign in with Twitter-allows Twitter users to enjoy the benefits of a registered user account,"[4309, 38525, 71295, 8563, 7667, 17193, 71518, 60390, 45552, 23436, 69013, 37724, 1204, 8902, 37731, 16386, 6603, 39944, 58710, 52914, 8354, 8901, 41189, 59844, 18089, 65916, 48682, 56028, 20432, 25195, 66815]"
4,text editing with their options,"[51704, 24726, 4885, 23378, 50598, 66489, 28277, 59531, 44224, 28282, 16048, 7810, 52382, 32272, 444, 53031, 27642, 40900, 2517, 43204, 12170, 29735, 54741, 56440, 55520, 2518, 16054, 65774, 55522, 25498, 4396]"
87,guitar lessons app for left handed people,"[20300, 52433, 49325, 35652, 44678, 44677, 35645, 5667, 44676, 26560, 26561, 26570, 31171, 26567, 50051, 3750, 41103, 35640, 61127, 58981, 35656, 35641, 66723, 35791, 35637, 6739, 5670, 35651, 15246, 50053, 38823]"
163,emoticons of yellow faces to choose from,"[37352, 11632, 58534, 31179, 30432, 55875, 31181, 30433, 68987, 31178, 30430, 37354, 68986, 41478, 22255, 41698, 33561, 41700, 28001, 30431, 30435, 13312, 61838, 30434, 13086, 41696, 13309, 72194, 41695, 68757, 30432]"
309,game user guide,"[44914, 69194, 15594, 63218, 69196, 69197, 60324, 23416, 54243, 21929, 61470, 6690, 60323, 69195, 45915, 71342, 17351, 66808, 7690, 48210, 71709, 71707, 7704, 4035, 71346, 59054, 45905, 7698, 7692, 54176, 12609]"
43,food photo with ingredients,"[21284, 34877, 62623, 23089, 65086, 7770, 7776, 34871, 65088, 62617, 34875, 2501, 214, 11714, 5266, 59843, 3661, 41645, 17372, 30134, 70145, 7771, 30287, 23371, 59824, 8346, 8365, 23127, 45970, 3669, 42425]"
195,App that display the shop and store locators and account details,"[46813, 46804, 46803, 46808, 63784, 25948, 63781, 1283, 63776, 9504, 9505, 63779, 25956, 63788, 32421, 40784, 3804, 14300, 46805, 25949, 25976, 30793, 3778, 25180, 38737, 66331, 3133, 7572, 3508, 46816, 63776]"
14,gaming tickets with account manager,"[60809, 47982, 21124, 8623, 33659, 12623, 12419, 67361, 24370, 12420, 57039, 46463, 9823, 24372, 21126, 31145, 21117, 22281, 38388, 67404, 24369, 21123, 21625, 60458, 33886, 33007, 22278, 67410, 24377, 69834, 39559]"
308,countries-based news app,"[2379, 39381, 20581, 52516, 12574, 36586, 31069, 20585, 15772, 51814, 12144, 51813, 28851, 69374, 9538, 29639, 51820, 15770, 29644, 11492, 17016, 28859, 1575, 39955, 11152, 60793, 30714, 51830, 51819, 51823, 25210]"
331,List of dropdown categories,"[26453, 20776, 58674, 23854, 58666, 22917, 64632, 65335, 35355, 5427, 67049, 13341, 2149, 67033, 13336, 32589, 67029, 67044, 13332, 61059, 61056, 23272, 61052, 68271, 68281, 32867, 61060, 64303, 5431, 64980, 67401]"
343,a pop up window to choose in which to share,"[27708, 29111, 23519, 13150, 27515, 23522, 24929, 27510, 27513, 15339, 23516, 34535, 14490, 23520, 20634, 72152, 20632, 14498, 58996, 52091, 37872, 72168, 3428, 52081, 36581, 52099, 52100, 68151, 37875, 19585, 13855]"
45,google map with search bar,"[25788, 58552, 60991, 43743, 52129, 46881, 4416, 4414, 54527, 60282, 44792, 14689, 21723, 21717, 53744, 67545, 53748, 31865, 9837, 53750, 49597, 59171, 26628, 4419, 6191, 50060, 50059, 48961, 68556, 72183, 24749]"
328,"search bar with result a list showing person with name, adress, price and image, with option call now or send enqury","[63575, 62919, 18425, 18423, 2563, 61758, 61750, 19885, 37096, 37091, 43494, 61757, 37098, 29468, 48966, 61768, 6150, 46693, 48968, 48962, 54122, 69265, 69261, 60648, 2567, 48970, 69278, 67004, 6232, 34521, 19885]"
463,choose primary use for cash for personal or business,"[32392, 57263, 57265, 38516, 57264, 49569, 49563, 38958, 35290, 34601, 6910, 67766, 41272, 44954, 70983, 31153, 6911, 6917, 31142, 23603, 39570, 66628, 28567, 48313, 42289, 28085, 6908, 16729, 28084, 59928, 32392]"
24,Confirmation dialogue box for switching application with option to proceed and go back,"[62755, 22374, 22375, 26784, 26786, 23863, 36175, 50845, 40562, 37854, 43047, 50839, 46010, 61514, 47122, 47112, 47108, 57972, 35824, 45160, 66489, 45161, 26072, 71579, 38735, 3545, 2565, 18559, 65873, 15800, 21297]"
97,video review with send as message button,"[63601, 70004, 26697, 26688, 26694, 69992, 55732, 70007, 55738, 70001, 55739, 55743, 69990, 26689, 55734, 26693, 64211, 26692, 69998, 26683, 69996, 63599, 9891, 40766, 23127, 18768, 803, 44177, 4237, 51, 44177]"
201,playlists with other options in music player,"[17786, 17773, 17775, 17781, 43239, 43238, 17789, 17782, 17784, 18213, 17777, 22333, 18220, 17779, 17621, 43240, 66163, 61577, 53286, 22334, 852, 56766, 15708, 61572, 18450, 17776, 17623, 28730, 32185, 61921, 25514]"
311,Team selection bar,"[29111, 906, 26818, 61375, 28161, 25067, 25065, 25064, 53458, 43148, 55891, 54523, 43147, 40342, 25919, 40250, 9978, 9970, 44732, 13200, 43337, 33757, 43349, 13780, 44726, 2967, 48401, 48394, 19113, 45730, 43148]"
76,Tutorial for newly installed browser,"[55467, 53027, 5940, 50726, 8277, 50725, 50728, 49219, 59728, 35602, 32291, 61688, 61687, 39081, 24356, 62664, 16222, 609, 60623, 60625, 16920, 57324, 610, 60662, 48808, 24863, 613, 39042, 40237, 5948, 65334]"
32,Translation page with UI,"[68647, 71631, 26142, 56898, 31190, 66730, 18755, 8905, 8966, 35988, 19447, 2975, 26139, 56895, 39007, 56902, 4453, 40348, 35989, 40346, 15312, 14569, 6992, 55484, 41113, 39237, 4464, 8962, 49552, 4458, 70252]"
273,list of football players,"[56086, 56081, 46753, 46193, 17810, 40209, 7230, 43131, 39075, 40212, 7234, 56092, 39071, 46190, 39069, 10579, 39072, 40792, 55442, 55443, 46163, 43113, 55690, 46169, 43108, 57690, 43109, 30718, 2327, 55028, 17533]"
8,Login with organitzation address and password,"[41251, 27703, 40540, 62173, 40561, 42256, 29662, 62256, 60077, 70266, 20231, 12893, 20230, 25112, 38240, 18033, 12896, 37411, 7849, 24968, 57928, 24024, 64767, 24765, 37410, 15898, 49245, 49238, 12134, 55578, 51947]"
385,Tickets website show the register page,"[71589, 35976, 4640, 48356, 43373, 22798, 33886, 33659, 8623, 67361, 12419, 12623, 22665, 27114, 41183, 10922, 22819, 43625, 13235, 48859, 12420, 33881, 9450, 31214, 57130, 2650, 16222, 62664, 24356, 39081, 35976]"
53,"Registration with email, full name, public username and country","[43084, 38653, 68057, 33560, 39541, 15666, 33562, 71588, 34123, 58764, 33193, 28103, 65379, 48288, 33194, 5905, 5510, 5511, 41198, 43095, 70150, 37090, 26208, 37089, 38654, 42819, 59799, 2217, 63933, 58502, 40401]"
1,Review with description,"[52167, 27677, 33086, 40724, 45577, 40742, 70078, 48526, 43498, 55005, 44840, 43497, 26201, 70081, 33323, 33340, 44825, 45100, 22723, 35794, 70079, 70083, 33325, 28303, 60870, 18824, 8171, 49879, 70325, 19350, 33340]"
102,"Site showing papers with Title, Release date, advisory ID, and Summary","[1574, 41645, 51068, 64922, 6849, 20701, 41469, 30839, 24724, 4858, 26301, 49303, 62977, 15539, 65443, 26879, 29065, 65491, 3603, 31114, 45651, 56132, 71852, 64639, 46109, 70012, 53043, 4029, 62017, 9753, 41528]"
31,Application screen for find the phone number information,"[65912, 18830, 31116, 44299, 71653, 18832, 61377, 5108, 63535, 57615, 32600, 21791, 6484, 59848, 57619, 59847, 6487, 21800, 6483, 3208, 30414, 62395, 61960, 15705, 37475, 47925, 20174, 33560, 51960, 24307, 15516]"
28,low carbs shakes,"[41575, 31693, 41578, 41583, 13950, 56219, 6045, 216, 45127, 45134, 5266, 55063, 41582, 23777, 14277, 40837, 29829, 29827, 64343, 63396, 14278, 43570, 23783, 39168, 46968, 33199, 41579, 5883, 25385, 34647, 65741]"
163,Invitation with share link,"[64876, 46292, 9644, 62509, 54382, 9649, 54428, 622, 38601, 42257, 38596, 71772, 58008, 43840, 28220, 51594, 2221, 2219, 9647, 42267, 62831, 28223, 28224, 29911, 29913, 28219, 623, 9635, 2218, 57759, 46292]"
208,a language window with many options,"[11371, 27508, 23514, 27517, 57061, 7653, 27511, 23517, 34535, 1415, 3754, 21600, 23519, 57056, 12109, 9306, 27708, 27515, 23522, 18757, 27510, 27513, 23521, 23516, 19585, 2973, 3331, 31188, 23520, 29111, 70036]"
97,fun,"[4290, 53107, 60230, 15180, 36752, 53100, 4294, 4292, 5589, 36935, 2396, 69471, 28749, 20597, 20600, 15175, 34487, 17837, 5867, 22763, 18387, 13618, 30599, 4309, 28357, 39889, 48811, 26150, 4285, 57983, 17201]"
12,Search bar with attractive pictures as well as date and names,"[21610, 68511, 27805, 58223, 10414, 61134, 37200, 70054, 9788, 61131, 13189, 26665, 46570, 72029, 6526, 68562, 17489, 64924, 21104, 33458, 6600, 69441, 27804, 17204, 2931, 47349, 48586, 37919, 47347, 65335, 46612]"
401,Login form with validation,"[5903, 67147, 49918, 17044, 53632, 53634, 59095, 53643, 20750, 23944, 2519, 19310, 19158, 34915, 66058, 53637, 6051, 14546, 60923, 52357, 51371, 43615, 44143, 53646, 53636, 53638, 53633, 37246, 51370, 22816, 59701]"
0,"Application with writing reviews, bookmarks, and invoices","[66304, 56736, 41414, 35901, 38959, 35892, 38961, 35903, 35889, 35905, 35898, 35896, 35912, 35893, 48915, 48909, 56737, 35906, 35913, 5025, 44825, 44840, 58126, 56739, 32728, 35907, 40899, 35895, 1119, 11745, 48513]"
26,request for application update,"[64155, 11912, 19695, 64310, 51497, 38712, 27835, 68037, 8970, 38707, 8969, 8967, 39470, 66499, 8995, 38710, 50312, 64308, 50309, 9000, 5982, 677, 66215, 66216, 60598, 14117, 48891, 15556, 39468, 58010, 54682]"
104,moblie locking apps,"[41670, 12081, 55175, 59073, 59077, 61538, 37257, 18786, 59085, 49454, 71321, 27651, 32775, 47233, 63861, 66515, 4704, 59434, 24479, 52191, 50417, 63863, 28257, 61539, 61536, 59432, 67379, 33074, 55650, 57807, 19109]"
444,profile window with a button to take a photo or select it from galary,"[38226, 14498, 14556, 3428, 42957, 58925, 28870, 38814, 1883, 63652, 46344, 24596, 11805, 28084, 60063, 45904, 30498, 25279, 58930, 44270, 13455, 43989, 13454, 70170, 52584, 187, 188, 28085, 70176, 22967, 38535]"
131,details for disclaimer,"[45733, 62943, 46418, 39263, 37551, 62940, 24293, 63619, 40654, 40640, 40641, 40658, 5817, 15130, 62944, 39543, 7951, 46997, 65706, 32973, 60812, 25174, 51368, 39211, 62937, 34348, 62941, 10772, 34343, 40645, 28675]"
139,"Start screen of a photo editing program with buttons like your photos, use camera, from facebook and cool photos","[50681, 50677, 53537, 10210, 33550, 10202, 33536, 16530, 40896, 1547, 1543, 63251, 27855, 15066, 27861, 1540, 1536, 24580, 44215, 63250, 63255, 12996, 27619, 66653, 70169, 70170, 63252, 27608, 66652, 12989, 50679]"
267,Great American Ball Park Tickets Booking and Schedule Updates,"[36046, 16348, 36045, 21123, 22665, 8620, 44146, 47119, 21124, 53524, 47105, 21126, 2155, 2143, 51975, 53521, 21117, 45334, 48402, 56257, 48396, 48935, 393, 34135, 61606, 27501, 33881, 16792, 27489, 2512, 36046]"
230,Sign up screen with user details,"[5887, 21439, 64902, 37665, 37681, 48289, 21438, 25079, 38656, 51030, 45281, 37090, 49069, 52853, 16523, 10217, 14615, 16529, 67142, 10203, 33535, 11089, 33544, 33530, 40864, 48414, 33537, 58447, 37089, 21444, 8109]"
96,buying many items at once,"[40117, 40109, 40799, 58090, 63307, 63312, 58084, 40128, 70279, 32819, 32815, 29409, 50039, 63302, 62390, 32817, 29869, 28649, 58083, 40810, 69735, 9293, 59102, 1920, 32816, 32818, 40800, 28274, 57061, 34611, 38078]"
62,Personalised Timer,"[36335, 11490, 11489, 25260, 65997, 17912, 18992, 70080, 18991, 58751, 58742, 60044, 37256, 12654, 56280, 36636, 47249, 8539, 56799, 63066, 63069, 36637, 37262, 36633, 36635, 17487, 20916, 37257, 940, 16718, 35384]"
