id,query,ranked_guis
269,spin and win rewards app,"[56401, 15888, 62141, 24589, 20783, 24687, 57648, 49554, 20976, 61949, 20506, 25111, 8551, 20860, 57651, 31606, 62656, 25597, 47953, 52298, 58374, 59454, 54928, 13302, 13556, 57558, 36691, 56400, 3540, 59455, 47945]"
332,channels overview,"[16240, 11506, 26030, 8522, 55542, 10428, 59077, 59073, 55540, 27544, 5907, 25989, 44253, 37609, 48754, 44256, 59542, 9553, 21779, 48736, 48856, 42490, 37607, 69562, 6798, 55539, 44257, 46169, 55534, 58611, 62180]"
397,shopping lists app with ability to share,"[38078, 8170, 19345, 8052, 69527, 54594, 59831, 21282, 55532, 4186, 10423, 65018, 12673, 4188, 53722, 62892, 4183, 7883, 54593, 59834, 38077, 44358, 14116, 61871, 23149, 19980, 60566, 12956, 4780, 20632, 4783]"
254,song with the artist picture and pause button,"[33275, 55480, 55483, 33281, 54783, 27043, 68928, 711, 71490, 70393, 68915, 1969, 32097, 705, 23291, 1971, 714, 33280, 23295, 27065, 69105, 14448, 71493, 33273, 33283, 54781, 54772, 54782, 68918, 68919, 45243]"
256,meet peopple feature me women selfies,"[66994, 66993, 66984, 12289, 49520, 49525, 49013, 28265, 38382, 58906, 12291, 12292, 12288, 12290, 38384, 28267, 24569, 36854, 48389, 31864, 31851, 62457, 40992, 29862, 5305, 40990, 33044, 48395, 41965, 28008, 50320]"
406,A list of Games,"[60048, 60051, 38404, 8133, 8137, 60064, 61346, 60062, 60058, 3029, 36523, 60056, 61333, 1525, 39955, 8146, 61337, 47756, 44482, 6550, 36522, 40522, 55857, 61315, 38388, 47748, 40199, 59230, 40211, 40461, 1309]"
63,search bar that include the dish and resturent name,"[68399, 68400, 68401, 40981, 56507, 56510, 7099, 9978, 9970, 41325, 10371, 2510, 5258, 45597, 45571, 19113, 21770, 45584, 45576, 5267, 34590, 18224, 18215, 56513, 66708, 34596, 2501, 66712, 20904, 34593, 4793]"
48,pop up menu,"[62738, 32771, 56761, 5883, 9810, 10281, 14378, 14374, 52107, 56749, 56778, 40304, 41586, 14372, 9030, 58556, 9025, 47727, 12708, 56436, 72161, 72168, 72155, 72152, 32976, 33223, 72160, 52091, 18049, 32980, 19063]"
125,playlists overview with favorites and playlistis names,"[69441, 8522, 55542, 10428, 55540, 27544, 5907, 30635, 30630, 30633, 25989, 44253, 48754, 44256, 17621, 53004, 9553, 48736, 17623, 6798, 70845, 48580, 55539, 44257, 46570, 27805, 46169, 55534, 19104, 23636, 44035]"
320,information with get started,"[34506, 10818, 54965, 41620, 9134, 21312, 57544, 29608, 46294, 24763, 69286, 37874, 529, 7964, 34899, 59572, 57541, 22845, 70717, 34648, 14095, 64483, 64711, 66979, 28575, 9598, 59245, 47898, 37873, 37878, 52301]"
99,Details listed with all the Major Satellites,"[24956, 8024, 13884, 47227, 15605, 42371, 2585, 21877, 5409, 5959, 20850, 49259, 64846, 2584, 4820, 49263, 15038, 15043, 10806, 59626, 37093, 53134, 10935, 35653, 65976, 53129, 62856, 13887, 69145, 49261, 42375]"
223,keypad dialer theme,"[10290, 10298, 10303, 42980, 54715, 43322, 3441, 44866, 68016, 12740, 61889, 12738, 41268, 41266, 11769, 62582, 25987, 70112, 4625, 62365, 51494, 19862, 19856, 19854, 32389, 34192, 19998, 19994, 58004, 8986, 40339]"
425,search coffee with location,"[6918, 2703, 6938, 2502, 49193, 49192, 28541, 50622, 13540, 50635, 7081, 15613, 47031, 15615, 12142, 9133, 18449, 9137, 45439, 55489, 28757, 43184, 28543, 41873, 11838, 27253, 25717, 47609, 23348, 48309, 2696]"
51,Web advertising for online shop,"[14553, 39575, 36809, 34244, 36806, 66247, 42733, 14878, 14300, 56472, 61747, 56464, 1187, 291, 9506, 7828, 56407, 59450, 1198, 1478, 53544, 31791, 1281, 45255, 16574, 53540, 42742, 26074, 64331, 35613, 43530]"
290,various emojis,"[11942, 19767, 2800, 4205, 13607, 22928, 38355, 33202, 10909, 46156, 13442, 3479, 38291, 35349, 61714, 38363, 26243, 38349, 70498, 27867, 2568, 70500, 38297, 64948, 34690, 17130, 39106, 1873, 6132, 6720, 62124]"
174,rent a car,"[32248, 11854, 11855, 8273, 8261, 48087, 19643, 15574, 8272, 36056, 8262, 37059, 8276, 55952, 65270, 65281, 58009, 11850, 57996, 55950, 58003, 58014, 36052, 24465, 42621, 71426, 1170, 45903, 55954, 39011, 32444]"
247,Units to measure volume,"[37824, 63961, 61233, 53244, 39976, 51404, 27766, 34109, 51269, 12523, 28445, 4455, 4457, 3737, 4468, 5257, 12977, 8356, 28437, 4466, 68827, 9744, 18495, 65782, 65781, 585, 64593, 18503, 33988, 63966, 72081]"
83,choose a location,"[8609, 50835, 35887, 21302, 55896, 28757, 2665, 71375, 13255, 43184, 8655, 8660, 47609, 45408, 58770, 39738, 19436, 40098, 70608, 37602, 2363, 27116, 63658, 53594, 42018, 69486, 66471, 43193, 2360, 44882, 40965]"
66,creating profile with  email using username email id and password,"[40817, 25007, 36431, 37452, 36418, 40816, 3141, 43386, 51629, 60077, 62256, 65775, 47181, 20728, 69560, 72145, 39908, 58058, 46750, 42243, 57913, 28272, 53687, 28820, 4513, 56893, 2835, 475, 37077, 62257, 40816]"
261,open garden forum,"[22907, 24100, 24096, 24101, 1572, 14548, 13867, 22911, 13866, 13858, 13857, 42828, 69519, 42832, 23952, 13864, 62694, 562, 14551, 1561, 14545, 14543, 1578, 14550, 14540, 1559, 57814, 38239, 57810, 57811, 17677]"
256,News with videos,"[12989, 51198, 68259, 68260, 12992, 70829, 68813, 12995, 68818, 70826, 70822, 68261, 70825, 54133, 12991, 31774, 62983, 68811, 68814, 68816, 71379, 46016, 16515, 70830, 1565, 43051, 1570, 10564, 10580, 70387, 18890]"
271,picture of a robot with explanations,"[69105, 44847, 618, 5873, 38591, 46286, 3328, 30447, 66136, 2678, 19654, 51001, 19667, 30439, 2686, 2681, 5211, 65592, 28810, 33992, 59592, 34005, 62254, 5208, 50997, 51354, 37901, 37903, 5213, 49388, 25996]"
231,Login Scren of an app,"[69548, 20071, 42005, 39998, 29481, 47741, 16241, 141, 30102, 71940, 65903, 15939, 1552, 22253, 35225, 20151, 16532, 12081, 27869, 6364, 29877, 44962, 33123, 38049, 69952, 24026, 30879, 22542, 26097, 53273, 25425]"
243,a news with a share icon,"[6210, 16050, 58968, 36557, 16047, 10164, 58969, 16045, 58970, 49898, 62683, 27704, 49905, 54133, 52282, 64833, 34999, 68128, 19303, 62522, 63048, 71379, 28421, 63085, 12422, 52778, 15657, 45902, 48542, 68818, 21244]"
63,food tutorial apps with background music,"[5948, 5941, 5937, 57909, 58017, 58005, 17235, 57146, 13072, 48312, 30408, 30403, 5935, 19697, 50726, 57149, 51000, 19700, 57148, 50725, 46615, 46619, 45261, 16491, 13727, 10888, 5934, 48317, 72175, 48314, 61223]"
26,Android application typical notification window,"[21697, 19585, 29111, 54834, 51276, 14494, 14492, 6881, 61626, 51615, 49072, 36620, 29627, 66401, 60104, 14498, 61377, 3659, 71513, 68456, 28940, 2132, 36076, 39316, 59066, 26930, 17326, 30662, 27815, 7866, 52436]"
278,Booking a lounge at the airport,"[70593, 70596, 49677, 27959, 20767, 27677, 49684, 21125, 21349, 11099, 44807, 44801, 33787, 47107, 21123, 34033, 11101, 8564, 8568, 19324, 34012, 35353, 8567, 54542, 21729, 36203, 51320, 31876, 16070, 31875, 57682]"
391,overview of livestream shows,"[41716, 8770, 8522, 55542, 10428, 55540, 27544, 5907, 25989, 44253, 30014, 48754, 44256, 9553, 48736, 29999, 6798, 55539, 44257, 46169, 55534, 42852, 44805, 55278, 57054, 4185, 1045, 28166, 61728, 19104, 24998]"
436,language learning app,"[60569, 28365, 35826, 35469, 54361, 58940, 6738, 12746, 31874, 31170, 12748, 2947, 32529, 9105, 62717, 45851, 2930, 2942, 45876, 11742, 54362, 11744, 21269, 8053, 8165, 71570, 70334, 7932, 19349, 41101, 27741]"
335,flag and find locations,"[56011, 65709, 173, 43076, 35309, 43024, 44453, 34679, 40438, 1743, 55949, 40444, 13063, 12456, 11131, 35305, 12449, 11127, 53663, 37990, 40440, 30194, 35563, 55953, 21923, 50631, 52173, 65483, 24755, 23081, 51158]"
73,Chinese dating app describing its features,"[60172, 24568, 30057, 26879, 11745, 62458, 29625, 43181, 27558, 64058, 23448, 23447, 69873, 4669, 44899, 50639, 66198, 53829, 58096, 24653, 69995, 30060, 35981, 70005, 58533, 66463, 16372, 560, 69989, 33457, 56919]"
170,Navigation and settings panel,"[52616, 65774, 22112, 70759, 22110, 71117, 67417, 49306, 4856, 26303, 45587, 15541, 22113, 3868, 22115, 28883, 30845, 24716, 31941, 18494, 8594, 25089, 52215, 16632, 9236, 24979, 9231, 68619, 9224, 9752, 4895]"
166,Yalla shoot app,"[54720, 155, 9810, 146, 151, 145, 157, 147, 64422, 16247, 20879, 16242, 159, 16244, 11152, 161, 67998, 44745, 19583, 64150, 16254, 38354, 42203, 42196, 71508, 16245, 42191, 61871, 47233, 54580, 54720]"
420,down nearby picks,"[69266, 69270, 61556, 31969, 61554, 69264, 65194, 31964, 50216, 67203, 62952, 42012, 41693, 31955, 36790, 39878, 40197, 56093, 38771, 67770, 40204, 56082, 31953, 30979, 9142, 58988, 22258, 4796, 64587, 9074, 31953]"
61,a news and an advertisement,"[54133, 71379, 68818, 16515, 26746, 10090, 68811, 1565, 43051, 68814, 68816, 1570, 18870, 43821, 43824, 51821, 1575, 10545, 65048, 51825, 42415, 10232, 42416, 16508, 31069, 36586, 68813, 10970, 50834, 67053, 56632]"
40,Most demanded news and article,"[56390, 1562, 16502, 36171, 48907, 1558, 16503, 2850, 2856, 36173, 67984, 56393, 68886, 10809, 21732, 18336, 41497, 29144, 48515, 28850, 2203, 37006, 68872, 28862, 18339, 36992, 37008, 28855, 26440, 47611, 7762]"
86,shopping categories,"[69527, 8170, 55532, 4186, 10423, 64303, 19345, 64305, 4188, 8052, 21282, 4183, 22645, 53722, 54531, 16665, 49639, 68402, 59831, 49641, 38078, 7333, 70137, 50375, 34836, 59834, 12673, 55543, 57654, 7017, 37710]"
197,Mobile UI for settings page,"[40348, 39237, 40346, 39241, 40349, 15312, 41623, 12167, 39238, 39571, 39239, 65007, 12162, 68647, 40354, 7653, 18857, 49997, 59362, 47363, 2189, 39569, 68097, 49999, 40359, 68079, 27259, 65015, 44660, 68076, 64671]"
2,today storms updates,"[1095, 64157, 58349, 11823, 23714, 1090, 27993, 27988, 13752, 13984, 62677, 29528, 59150, 54315, 58510, 19830, 50705, 644, 41972, 50973, 61115, 61118, 11821, 50984, 50715, 69151, 27885, 57787, 26441, 11088, 69974]"
71,Mp3 + player +  software,"[46842, 38564, 3970, 3963, 56745, 56743, 44197, 25581, 60359, 56764, 6571, 17896, 16477, 69236, 58691, 55482, 58689, 49902, 49908, 38248, 35005, 20008, 17787, 59069, 68563, 43104, 47060, 42202, 42193, 31064, 39444]"
70,history of experienced staff,"[7687, 9599, 42365, 128, 28508, 58976, 35187, 35200, 38572, 15332, 6895, 6576, 3687, 70073, 50226, 58722, 24384, 58509, 27825, 8908, 6893, 10584, 10589, 5009, 28939, 14251, 24694, 44090, 62985, 47229, 14251]"
418,broadcasting sport app,"[23854, 57472, 57460, 57461, 57473, 51475, 30744, 18948, 57007, 42689, 3526, 57470, 51474, 57459, 30093, 47950, 15762, 57468, 3523, 40720, 64581, 15756, 7138, 15759, 64516, 15764, 70108, 7135, 23321, 70349, 51474]"
168,Tabs for exams and grading,"[70485, 27582, 70476, 27586, 66048, 63517, 70467, 70466, 49646, 42245, 27578, 49647, 66237, 59312, 52136, 51763, 63307, 63312, 70470, 35270, 52135, 66238, 16553, 70460, 58725, 70483, 43151, 66239, 28136, 41701, 49646]"
399,NBC news,"[25066, 52374, 52375, 2204, 41777, 41778, 47616, 5202, 68885, 14239, 68878, 41779, 30714, 41774, 54133, 2199, 32868, 68884, 68865, 68874, 66596, 47623, 71379, 32870, 68818, 16515, 29502, 37011, 68811, 1565, 37500]"
126,screen with different measurements of a women's picture,"[54765, 69105, 44847, 618, 5873, 38591, 30115, 54764, 46286, 3328, 271, 30447, 33988, 66136, 2678, 19654, 51001, 19667, 33044, 30439, 2686, 2681, 44189, 28810, 18894, 70901, 33992, 59592, 36665, 34005, 66134]"
171,ingredients of crust less breakfast,"[59843, 26623, 45964, 29122, 59824, 17372, 30134, 23371, 46516, 7927, 7928, 14280, 23775, 8168, 19342, 71568, 33781, 24837, 21293, 14274, 34877, 21545, 19344, 24834, 24844, 21276, 29837, 45732, 7926, 42124, 7928]"
350,a list of songs,"[22767, 53292, 53287, 53289, 9680, 70394, 42768, 9681, 12799, 40380, 61572, 47193, 53282, 18543, 8034, 27053, 15819, 55481, 24107, 9689, 5364, 26972, 53281, 23292, 53792, 70545, 42765, 71628, 40384, 34332, 61929]"
329,share news with another shareable options,"[28879, 22708, 48441, 54133, 2274, 2270, 45959, 45956, 71379, 32998, 32997, 68818, 16515, 18535, 66489, 45962, 67053, 68811, 1565, 43051, 68814, 68816, 8525, 1570, 68273, 65542, 2373, 51704, 33003, 18870, 45216]"
28,List of states and a menu,"[39937, 39943, 35165, 55643, 67427, 42908, 63830, 51608, 51606, 40728, 13672, 45551, 6622, 45435, 39528, 25944, 37249, 16661, 37247, 69565, 9916, 61139, 6613, 39534, 40137, 1457, 57985, 17062, 34191, 33127, 6622]"
212,This is good example for information screen,"[12533, 12537, 36189, 13775, 6258, 49614, 49617, 49615, 49607, 49609, 6415, 66979, 6422, 41333, 6412, 6404, 6022, 29729, 59119, 2284, 59116, 16361, 67334, 26663, 59112, 29727, 29148, 21915, 22267, 18821, 7465]"
108,Wildlife NEWS overview with video and text,"[8522, 55542, 10428, 55540, 27544, 5907, 25989, 44253, 12363, 48754, 44256, 67782, 9553, 48736, 16808, 54133, 6798, 56755, 70387, 55539, 44257, 37498, 67977, 46169, 55534, 28430, 37740, 37502, 37741, 42852, 13880]"
33,search bar with key words under specified categories,"[47225, 47226, 47247, 56355, 47221, 39252, 65910, 39246, 64303, 21876, 64305, 61344, 70683, 39248, 39251, 39253, 39247, 65820, 27410, 27413, 18467, 22645, 47268, 56351, 3794, 5279, 10306, 20314, 25325, 26941, 56905]"
4,screen of a task manager showing open tasks of the mobile phone,"[12391, 12393, 27990, 70472, 64345, 57063, 57052, 59094, 6856, 28357, 57663, 907, 27987, 36070, 58666, 36872, 15945, 908, 70461, 60047, 58665, 70482, 43886, 6554, 58655, 41704, 58676, 61034, 58672, 15908, 62586]"
118,Introductory message for startup,"[10942, 36266, 5817, 57081, 22114, 33411, 34308, 34307, 1628, 22111, 15962, 26932, 56674, 64314, 34162, 3171, 39909, 47046, 47047, 16202, 44590, 21792, 62313, 15190, 12064, 47045, 65442, 32596, 843, 25859, 52920]"
258,sign up to ASOS,"[4331, 4324, 4328, 38923, 40122, 20429, 20515, 20107, 45555, 22352, 58377, 45557, 20102, 35995, 45552, 41217, 4334, 54850, 39856, 64348, 26268, 24155, 59844, 64349, 8161, 637, 47884, 12826, 69843, 25178, 4322]"
148,Map app with the ability of sharing the location with different social media applications,"[62888, 50410, 57917, 55986, 64159, 65475, 36879, 65481, 2757, 24472, 49500, 51736, 28831, 56053, 65474, 881, 2754, 13259, 24475, 49502, 13160, 61043, 48325, 23149, 52816, 25787, 65480, 65478, 65473, 65479, 40412]"
109,Sign in with Twitter-allows Twitter users to enjoy the benefits of a registered user account,"[47312, 45552, 52511, 52506, 52986, 31019, 18089, 8902, 52914, 45557, 25195, 8563, 20432, 69013, 45555, 7505, 41217, 8901, 60390, 35475, 40122, 56028, 1204, 20515, 59844, 36427, 1487, 58377, 58447, 20429, 66815]"
4,text editing with their options,"[51704, 4885, 53217, 2274, 48717, 48723, 2270, 24726, 69444, 53507, 60801, 7999, 68901, 42184, 4510, 71018, 70449, 45959, 70633, 14437, 1731, 67294, 48712, 12458, 17836, 42055, 68245, 52247, 30814, 34795, 4396]"
87,guitar lessons app for left handed people,"[44677, 31171, 50051, 44676, 3750, 26771, 5667, 6596, 39189, 52433, 35796, 32978, 52429, 20300, 54011, 9689, 59360, 6597, 26560, 26561, 35652, 26570, 35791, 26567, 39193, 41103, 9680, 29269, 71246, 9688, 38823]"
163,emoticons of yellow faces to choose from,"[37352, 11632, 58534, 41698, 68986, 68987, 31181, 31179, 31178, 30433, 41478, 72194, 30432, 41700, 30435, 30431, 50835, 33561, 41695, 13312, 13309, 35887, 8609, 37354, 55875, 30430, 9176, 21302, 61838, 55896, 30432]"
309,game user guide,"[44914, 7708, 7700, 7691, 7699, 17351, 15594, 32817, 69194, 61494, 61499, 44148, 53768, 68666, 1851, 42004, 56776, 36526, 57443, 7696, 15603, 15609, 1378, 8150, 8147, 8149, 65664, 53764, 70277, 8675, 12609]"
43,food photo with ingredients,"[59843, 13727, 60609, 60611, 60613, 40847, 13722, 60614, 27984, 30368, 44461, 45964, 29122, 68449, 59824, 17372, 13726, 42422, 30134, 23371, 9269, 35915, 12778, 23774, 31439, 6391, 5254, 28158, 32477, 29116, 42425]"
195,App that display the shop and store locators and account details,"[63781, 3804, 63784, 3777, 57641, 33769, 59823, 59830, 10483, 59845, 29842, 66331, 63776, 30798, 25974, 39575, 14300, 63779, 26474, 61816, 50903, 66114, 53881, 46816, 34733, 66343, 25975, 50898, 34721, 66338, 63776]"
14,gaming tickets with account manager,"[24379, 36872, 2631, 24370, 22281, 31145, 9823, 12876, 12883, 53078, 12860, 27925, 12877, 67404, 38388, 21124, 2643, 29946, 22280, 24372, 5509, 57039, 12873, 33886, 33007, 12419, 8623, 33659, 67361, 46463, 39559]"
308,countries-based news app,"[54133, 71379, 68818, 16515, 68811, 1565, 43051, 68814, 68816, 1570, 31069, 36586, 51821, 1575, 51825, 18870, 43821, 11152, 43824, 10545, 51830, 51819, 16508, 15775, 51823, 42415, 10232, 42416, 68813, 10970, 25210]"
331,List of dropdown categories,"[26453, 20776, 22917, 64303, 64305, 22645, 64632, 54531, 23854, 16665, 49639, 49641, 67049, 65335, 35355, 2149, 34836, 13332, 67033, 67029, 67044, 68271, 13341, 68281, 22742, 22730, 35362, 2148, 13336, 17072, 67401]"
343,a pop up window to choose in which to share,"[62738, 32771, 29111, 19585, 56761, 5883, 9810, 14494, 14492, 36620, 27708, 14498, 20634, 50835, 27515, 20632, 23519, 23522, 10281, 35887, 14378, 8609, 27510, 27513, 14497, 23514, 23520, 37872, 37875, 27508, 13855]"
45,google map with search bar,"[52816, 4218, 25788, 60991, 58552, 46881, 60544, 9978, 9970, 14689, 60543, 62605, 70756, 13254, 7084, 881, 2754, 13259, 24475, 49502, 13160, 61043, 70772, 48325, 2757, 24472, 49500, 70776, 70782, 12388, 24749]"
328,"search bar with result a list showing person with name, adress, price and image, with option call now or send enqury","[62919, 59094, 18425, 18423, 10758, 10753, 19704, 70944, 36012, 19707, 67673, 34569, 36002, 48540, 19590, 70938, 61557, 19586, 46693, 49336, 49332, 37922, 49344, 49338, 49335, 49334, 55458, 61558, 37919, 70934, 19885]"
463,choose primary use for cash for personal or business,"[32392, 61257, 49563, 21521, 21526, 66341, 66349, 66113, 66326, 21520, 49365, 67766, 28567, 60447, 28262, 28264, 2635, 2783, 67746, 57264, 69643, 60451, 60450, 35290, 59930, 67745, 67750, 67742, 28564, 2639, 32392]"
24,Confirmation dialogue box for switching application with option to proceed and go back,"[50845, 23863, 61514, 50839, 18559, 19704, 62755, 2565, 19707, 67673, 71579, 34569, 36355, 49336, 49332, 49344, 49338, 49335, 49334, 21880, 49333, 24375, 38513, 45394, 44603, 44605, 31172, 34309, 36769, 46190, 21297]"
97,video review with send as message button,"[63601, 63599, 44177, 70004, 26697, 70007, 69992, 26694, 40724, 26689, 40742, 69990, 26692, 70001, 43498, 43497, 26688, 26201, 69998, 55732, 55739, 69996, 11258, 12865, 49879, 55738, 35794, 61236, 26683, 8171, 44177]"
201,playlists with other options in music player,"[43239, 17779, 17777, 43238, 17621, 17782, 17784, 13662, 30635, 30630, 17776, 17787, 55482, 30633, 56745, 56743, 58691, 3970, 17623, 3963, 53004, 56764, 66163, 54966, 61577, 17786, 70544, 3351, 70547, 70539, 25514]"
311,Team selection bar,"[7593, 5419, 5418, 5439, 40213, 9659, 35014, 7233, 15555, 35018, 36555, 24988, 56627, 49903, 43099, 55446, 16034, 13200, 5440, 31510, 59068, 45730, 40250, 10823, 38422, 59072, 7231, 64197, 39034, 64198, 43148]"
76,Tutorial for newly installed browser,"[5940, 55467, 5948, 5941, 5937, 57909, 58017, 58005, 17235, 57146, 50726, 48312, 50725, 30408, 30403, 5935, 19697, 57149, 51000, 19700, 57148, 46615, 46619, 50728, 13072, 45261, 16491, 10888, 5934, 48317, 65334]"
32,Translation page with UI,"[40348, 35988, 31190, 39007, 26142, 4453, 40346, 18755, 8966, 39237, 2975, 14569, 6992, 35989, 4458, 4464, 4463, 4460, 40349, 15312, 4462, 41623, 12167, 71631, 4454, 39571, 65007, 8962, 12162, 14573, 70252]"
273,list of football players,"[40209, 7230, 56086, 43131, 40212, 7234, 40792, 56081, 39069, 39075, 43109, 39072, 8192, 39071, 55028, 55442, 55443, 9602, 2327, 46753, 57690, 55690, 10579, 64505, 17875, 46193, 25063, 43113, 17808, 46655, 17533]"
8,Login with organitzation address and password,"[62173, 54590, 67820, 27869, 5870, 51165, 24026, 19323, 66505, 54742, 60077, 62256, 32077, 47489, 27703, 29607, 55806, 50091, 49815, 50046, 30031, 10894, 37945, 315, 7293, 41554, 701, 11634, 66511, 52980, 51947]"
385,Tickets website show the register page,"[24379, 2631, 24370, 63156, 32189, 16199, 45313, 45318, 45315, 29880, 2697, 62959, 63970, 53113, 62953, 70165, 31214, 8544, 8555, 62195, 66982, 62189, 13235, 53078, 39194, 27925, 7936, 15930, 6741, 54749, 35976]"
53,"Registration with email, full name, public username and country","[68057, 43084, 5905, 59799, 71588, 58764, 70150, 58502, 61437, 2960, 70153, 33560, 11431, 1777, 2368, 14719, 37446, 15952, 33194, 46049, 65818, 40931, 44312, 49531, 17563, 65800, 43095, 880, 2751, 10263, 40401]"
1,Review with description,"[40724, 40742, 43498, 43497, 26201, 52167, 49879, 35794, 8171, 70078, 33340, 33323, 33325, 28303, 70325, 33046, 19350, 48008, 21286, 48526, 287, 22723, 24697, 44087, 45100, 45577, 70081, 45588, 44840, 51554, 33340]"
102,"Site showing papers with Title, Release date, advisory ID, and Summary","[9754, 9747, 59094, 57102, 29068, 3918, 9748, 39980, 39983, 39982, 26826, 1574, 3908, 62860, 51068, 48079, 26879, 3149, 3139, 71348, 874, 65451, 62217, 36825, 62219, 62222, 62213, 62214, 62221, 13343, 41528]"
31,Application screen for find the phone number information,"[61377, 58557, 29486, 42527, 43318, 46855, 67198, 67201, 41333, 21800, 7239, 44853, 6483, 21791, 42573, 57619, 6484, 6487, 59847, 32600, 57615, 59848, 20547, 71400, 44049, 58836, 68853, 32635, 69287, 71885, 15516]"
28,low carbs shakes,"[41575, 41578, 41583, 56219, 29829, 29827, 64343, 43570, 216, 14277, 66643, 30044, 63396, 41582, 14278, 25385, 55063, 33199, 13950, 34426, 32201, 15015, 8472, 34437, 31693, 5266, 26136, 12299, 39168, 23777, 65741]"
163,Invitation with share link,"[58008, 42257, 9647, 2221, 28220, 42267, 2218, 2219, 43840, 28224, 29911, 29913, 28223, 65621, 28222, 9641, 9644, 29914, 28221, 28219, 9642, 46292, 42248, 36566, 29915, 6358, 24394, 43521, 1801, 1803, 46292]"
208,a language window with many options,"[6738, 19585, 12746, 31874, 12748, 2947, 29111, 32529, 9105, 62717, 45851, 2930, 2942, 45876, 11742, 54362, 21269, 8053, 8165, 71570, 70334, 7932, 19349, 41101, 14281, 26620, 21292, 34037, 48898, 51491, 70036]"
97,fun,"[4290, 39889, 17837, 60230, 36752, 50211, 5867, 42220, 42217, 54701, 67381, 2396, 5589, 36935, 39878, 49828, 10890, 50215, 37947, 22763, 305, 7291, 41550, 696, 69471, 34487, 45930, 61544, 4291, 12694, 17201]"
12,Search bar with attractive pictures as well as date and names,"[69441, 22948, 27805, 61133, 61134, 48580, 46570, 9978, 9970, 68562, 68513, 8255, 25025, 2681, 27707, 52496, 21104, 6874, 19113, 27713, 21770, 48586, 61131, 33458, 2686, 14250, 39966, 22950, 25081, 49529, 46612]"
401,Login form with validation,"[5903, 17044, 40736, 20750, 67147, 49918, 53632, 25116, 19158, 53634, 53638, 53643, 34915, 2519, 24026, 33902, 25114, 1552, 20151, 38049, 15867, 69548, 13359, 52980, 19310, 52357, 60923, 53646, 20071, 53636, 59701]"
0,"Application with writing reviews, bookmarks, and invoices","[38959, 35204, 11265, 41224, 38961, 56736, 44825, 35901, 44840, 35905, 35892, 35913, 35912, 33086, 35893, 35889, 41365, 35906, 59345, 3515, 39161, 60741, 66304, 11745, 329, 3760, 6560, 6591, 6987, 7391, 48513]"
26,request for application update,"[25594, 54682, 39450, 11912, 50312, 48891, 58010, 50309, 9391, 40102, 19452, 5982, 40112, 18098, 191, 66215, 25434, 66216, 64547, 51615, 42214, 8995, 4719, 15556, 61377, 68456, 38712, 58378, 9000, 26930, 54682]"
104,moblie locking apps,"[12081, 41670, 49454, 34514, 71321, 32775, 50417, 37257, 18786, 63863, 47233, 18741, 23447, 54031, 59231, 61538, 28257, 3616, 51643, 59882, 8852, 33074, 52191, 4704, 17422, 64554, 31558, 8859, 63861, 24479, 19109]"
444,profile window with a button to take a photo or select it from galary,"[14498, 43962, 38348, 19585, 29111, 28870, 38814, 58925, 63601, 42957, 63599, 11805, 14492, 38290, 12865, 61236, 14494, 38226, 13038, 63652, 55185, 29177, 52509, 61167, 23027, 60063, 63658, 65909, 11258, 52510, 38535]"
131,details for disclaimer,"[39263, 63619, 15130, 24293, 7951, 39543, 32973, 46418, 46997, 41826, 10772, 20850, 49259, 64846, 65706, 39211, 4820, 49263, 15038, 15043, 59626, 53134, 10935, 65976, 53129, 62856, 69145, 49261, 36333, 11669, 28675]"
139,"Start screen of a photo editing program with buttons like your photos, use camera, from facebook and cool photos","[33536, 10202, 16530, 33550, 10210, 50681, 20927, 50677, 24580, 66652, 66653, 1091, 27608, 64602, 35036, 27619, 35025, 35028, 1013, 53257, 63251, 53266, 61612, 63250, 63255, 51602, 1008, 61038, 20933, 51591, 50679]"
267,Great American Ball Park Tickets Booking and Schedule Updates,"[36046, 48935, 27677, 21125, 21123, 24379, 11099, 2631, 55792, 61950, 65544, 48394, 48401, 36340, 24370, 44145, 41151, 33656, 53844, 53093, 53842, 5768, 71979, 12251, 30501, 57452, 8241, 2155, 8863, 53091, 36046]"
230,Sign up screen with user details,"[10217, 10203, 16523, 16529, 48414, 58447, 33530, 33544, 33540, 21042, 33535, 33537, 58448, 64902, 27052, 38923, 55149, 21040, 48415, 15880, 27046, 27058, 40122, 20429, 20515, 20107, 45555, 22352, 58377, 27055, 8109]"
96,buying many items at once,"[40109, 40117, 58090, 58084, 66679, 32815, 32819, 44150, 55531, 40799, 47831, 69235, 69241, 62390, 71272, 1415, 9285, 57061, 21257, 69237, 28649, 59102, 70279, 40800, 63307, 63312, 4151, 67456, 9293, 4139, 38078]"
62,Personalised Timer,"[11490, 11489, 18992, 18991, 17912, 12654, 56799, 47249, 37256, 63066, 63069, 36335, 8539, 61610, 37257, 37262, 17487, 70080, 58751, 37818, 58742, 8401, 5854, 8499, 54493, 36637, 36633, 25260, 65997, 49326, 35384]"
355,search bar with contact list with profile picture and all other applications,"[44847, 69105, 618, 30447, 5873, 38591, 46286, 66228, 3328, 51736, 46777, 55906, 19654, 31046, 48969, 70729, 2678, 40545, 38814, 40544, 66136, 11921, 19667, 51001, 2686, 49388, 49386, 49387, 6862, 25329, 47542]"
