id,query,ranked_guis
269,spin and win rewards app,"[15888, 31606, 31604, 1481, 31605, 62141, 1482, 20976, 13302, 7459, 60945, 20783, 59454, 67750, 35776, 55316, 67742, 67740, 10165, 35772, 56401, 36691, 61469, 57558, 24687, 7875, 3540, 59232, 30299, 12967, 47945]"
332,channels overview,"[16240, 27544, 8522, 5907, 11506, 55542, 55540, 25989, 10428, 9553, 44253, 59545, 59077, 59073, 61463, 44256, 61465, 26030, 48754, 21900, 42852, 42689, 55539, 59544, 4185, 55534, 6027, 58616, 70056, 6032, 62180]"
397,shopping lists app with ability to share,"[38078, 59834, 60557, 7893, 4183, 22980, 4186, 54595, 62277, 6911, 44359, 27555, 52048, 54594, 65018, 43801, 59831, 6910, 52536, 7873, 53722, 30125, 7482, 32143, 8170, 65505, 61110, 40525, 4780, 34858, 4783]"
254,song with the artist picture and pause button,"[33281, 33275, 23295, 12817, 23291, 33282, 54781, 44134, 33276, 33277, 33280, 33273, 33283, 54782, 54772, 71492, 63174, 55480, 55483, 54783, 27050, 27065, 63179, 32097, 54771, 54774, 14448, 56759, 12804, 12812, 45243]"
256,meet peopple feature me women selfies,"[58906, 58911, 12289, 51928, 3526, 58901, 46560, 66994, 49013, 22034, 12291, 12292, 66984, 11648, 12288, 66993, 12290, 58902, 12421, 58900, 49525, 49520, 38382, 12424, 55910, 19614, 58898, 28265, 4225, 51925, 50320]"
406,A list of Games,"[60048, 8137, 60051, 8133, 38404, 51975, 60064, 36526, 15603, 15609, 5423, 1851, 8150, 8149, 8147, 8143, 14890, 40199, 14888, 630, 37431, 36522, 60062, 800, 5476, 8139, 68666, 38830, 46469, 37427, 1309]"
63,search bar that include the dish and resturent name,"[68401, 68399, 68400, 40981, 60970, 1686, 70043, 925, 59016, 60965, 921, 912, 70039, 910, 59012, 15358, 914, 59013, 59008, 7099, 70038, 60977, 37118, 38733, 38725, 60444, 67324, 60978, 49023, 38730, 4793]"
48,pop up menu,"[62738, 56761, 32771, 9810, 9030, 23272, 9025, 33273, 65570, 38098, 14378, 33280, 56778, 65680, 65678, 34702, 14374, 4212, 56749, 14372, 4710, 5067, 7501, 34596, 15480, 26631, 25417, 17784, 17782, 23292, 19063]"
125,playlists overview with favorites and playlistis names,"[66163, 17623, 30630, 17621, 30635, 30633, 29618, 58693, 65682, 52900, 53004, 18213, 9981, 55481, 70845, 32185, 50232, 69210, 43238, 22270, 39041, 15480, 46367, 59414, 860, 71954, 66162, 26477, 71958, 61921, 44035]"
320,information with get started,"[24763, 10818, 34506, 54965, 9134, 60784, 65171, 14095, 31608, 21312, 62350, 50963, 29729, 65494, 57541, 9834, 57544, 64711, 1194, 44936, 27870, 31247, 66176, 26040, 14334, 3490, 13114, 13103, 66500, 27109, 52301]"
99,Details listed with all the Major Satellites,"[24956, 8024, 42370, 66, 24952, 24927, 13884, 75, 49586, 50600, 67230, 56053, 2585, 65494, 40943, 47607, 5959, 42371, 31922, 35661, 42856, 13257, 5409, 58610, 16913, 16910, 68525, 11597, 28438, 42635, 42375]"
223,keypad dialer theme,"[11769, 44866, 10298, 10303, 68016, 10290, 61889, 43322, 3441, 25987, 42980, 54715, 12738, 41268, 41266, 12740, 4625, 52024, 62582, 18053, 8986, 23076, 21693, 46720, 46725, 46776, 53776, 58760, 51990, 46778, 40339]"
425,search coffee with location,"[2502, 57262, 23775, 49192, 27246, 27250, 49193, 6918, 19348, 53737, 66329, 19347, 71567, 47356, 67332, 2703, 7081, 60642, 6938, 12949, 7929, 37113, 51053, 29745, 15613, 29741, 10066, 29749, 60443, 59015, 2696]"
51,Web advertising for online shop,"[14878, 6305, 14879, 42733, 31705, 1187, 56464, 14553, 60650, 36809, 31703, 2279, 14880, 20339, 6303, 21855, 22110, 1198, 31702, 291, 6301, 26826, 8195, 7828, 25697, 6300, 53914, 49190, 6299, 36806, 43530]"
290,various emojis,"[26243, 4205, 64948, 35349, 17567, 46156, 6854, 87, 71, 37295, 82, 49603, 27862, 27867, 15553, 29863, 46783, 35354, 6132, 6879, 46705, 53330, 70487, 34700, 51541, 18563, 67054, 42698, 2568, 36438, 62124]"
174,rent a car,"[32248, 42621, 24465, 58009, 57996, 36056, 3260, 3255, 58003, 71429, 37095, 58014, 37094, 36052, 15574, 71425, 3261, 19643, 65952, 11498, 50520, 11434, 17139, 3259, 11499, 11496, 29337, 29324, 16071, 66625, 32444]"
247,Units to measure volume,"[34109, 8356, 51363, 61233, 5257, 39976, 69031, 51404, 9744, 53244, 12523, 33988, 37824, 63961, 51269, 27766, 18495, 28437, 4975, 40274, 33684, 18503, 47503, 14352, 64593, 48076, 32200, 1519, 21875, 585, 72081]"
83,choose a location,"[8609, 11838, 57308, 2363, 38311, 28757, 20305, 34314, 58770, 12036, 2360, 47609, 58885, 43245, 48309, 5882, 12032, 44062, 43193, 43184, 17783, 50481, 54535, 50495, 632, 62521, 1549, 44635, 26020, 34928, 40965]"
66,creating profile with  email using username email id and password,"[51629, 43386, 47181, 36431, 49245, 71558, 49238, 14438, 43615, 39480, 65775, 69271, 19929, 72145, 24765, 36898, 14142, 29509, 11002, 10996, 43003, 33291, 7910, 7902, 5870, 36418, 60326, 50046, 29606, 46978, 40816]"
261,open garden forum,"[24096, 24100, 24101, 22907, 1561, 69519, 23952, 13867, 57814, 13857, 13866, 13858, 22911, 57811, 57812, 57810, 14545, 14551, 62694, 13864, 14548, 38239, 22904, 42828, 42832, 14540, 14543, 14550, 1572, 57809, 17677]"
256,News with videos,"[68813, 4291, 12989, 12995, 68520, 68523, 70829, 56755, 70822, 70830, 68527, 54133, 63467, 46016, 68818, 27478, 12992, 12991, 6066, 70826, 70825, 66567, 52596, 62983, 19079, 1045, 37741, 24930, 68259, 68260, 18890]"
271,picture of a robot with explanations,"[55879, 51001, 5873, 51353, 65253, 51354, 66735, 62205, 6071, 66736, 65259, 60348, 56037, 69105, 45162, 16027, 5213, 34566, 6066, 70818, 5208, 51062, 38591, 52625, 38592, 52629, 52627, 33998, 7126, 44847, 25996]"
231,Login Scren of an app,"[6309, 69548, 6364, 29481, 20071, 141, 31776, 22253, 16241, 35225, 39998, 42005, 15939, 30102, 1552, 140, 22542, 7937, 47741, 65674, 16667, 30879, 71940, 26097, 24026, 47489, 13107, 27758, 5593, 26661, 25425]"
243,a news with a share icon,"[6210, 36557, 62683, 28421, 25863, 25860, 56809, 39585, 18160, 52282, 36320, 10164, 64833, 54921, 28705, 19303, 40489, 18140, 35326, 49898, 54133, 16050, 65448, 63048, 68128, 52520, 52519, 49905, 45902, 12422, 21244]"
63,food tutorial apps with background music,"[19778, 2954, 2951, 13073, 13649, 30408, 71255, 13072, 17235, 26981, 19697, 14679, 27045, 41555, 57149, 19699, 38362, 30403, 19700, 58017, 30406, 58005, 28728, 65682, 297, 26979, 7285, 2950, 14674, 2956, 61223]"
26,Android application typical notification window,"[70206, 23226, 7866, 27815, 30662, 17326, 7864, 71550, 27821, 17231, 4133, 32234, 61163, 59607, 30658, 29111, 56483, 19438, 8448, 21428, 21697, 24788, 8087, 19585, 14498, 43579, 61009, 46522, 56490, 68678, 52436]"
278,Booking a lounge at the airport,"[70593, 44807, 47107, 18824, 27677, 21446, 27959, 31877, 50008, 21349, 50011, 21453, 20767, 41328, 49885, 41332, 50003, 16070, 21454, 67105, 67109, 44801, 3034, 31875, 70596, 43188, 11099, 3043, 29317, 33787, 57682]"
391,overview of livestream shows,"[8770, 48754, 8522, 1045, 41716, 44253, 37188, 55272, 44256, 37195, 27544, 25989, 55277, 5907, 37194, 68520, 10428, 70822, 55540, 68523, 9553, 19082, 71, 34363, 23636, 10922, 17576, 37882, 29983, 6798, 24998]"
436,language learning app,"[35826, 60569, 28365, 35469, 2947, 12746, 6738, 17323, 47658, 12748, 62636, 31053, 32529, 31874, 71570, 45874, 54361, 31052, 19349, 2930, 8165, 8053, 45851, 21269, 39078, 14281, 70334, 45863, 7932, 26620, 27741]"
335,flag and find locations,"[65485, 23080, 65483, 23081, 35309, 56011, 43987, 61111, 56278, 35305, 56006, 53715, 25418, 65709, 12456, 11131, 12449, 25419, 52173, 13063, 61109, 40438, 23454, 49760, 22859, 3215, 46484, 24472, 49500, 2757, 51158]"
73,Chinese dating app describing its features,"[26879, 3911, 55745, 31124, 32441, 23448, 66461, 40768, 7126, 69994, 29625, 63793, 60122, 21485, 55736, 41943, 69873, 24568, 31983, 15497, 25638, 40771, 66198, 50401, 48586, 67384, 69999, 43359, 60175, 51656, 56919]"
170,Navigation and settings panel,"[65774, 70759, 42526, 66147, 16047, 58969, 66149, 16050, 57271, 22115, 16045, 58970, 66161, 66138, 58968, 11193, 43507, 42524, 7162, 66153, 22113, 42520, 67417, 43506, 50604, 24979, 16203, 3868, 21784, 4856, 4895]"
166,Yalla shoot app,"[9810, 155, 40821, 146, 147, 20879, 44745, 151, 54720, 662, 64608, 25138, 25141, 21297, 24937, 5780, 27057, 10342, 29813, 64609, 32775, 18480, 1951, 12386, 664, 32131, 45741, 20557, 38377, 16909, 54720]"
420,down nearby picks,"[31969, 41693, 69266, 69270, 31964, 69264, 31955, 48252, 31953, 22258, 61556, 3740, 69276, 61554, 69253, 42641, 34906, 59525, 9087, 34916, 67770, 50216, 3741, 3743, 40204, 65196, 34904, 56082, 42012, 9074, 31953]"
61,a news and an advertisement,"[65048, 26746, 54133, 13837, 68871, 10809, 64701, 37006, 68882, 68886, 36992, 37008, 36171, 61469, 28694, 36173, 22699, 10765, 25857, 41495, 28693, 14855, 68870, 10418, 33238, 21246, 34980, 34982, 66591, 33235, 56632]"
40,Most demanded news and article,"[47797, 7957, 5184, 20344, 11352, 15775, 15776, 41495, 7959, 21733, 21732, 17020, 31343, 31334, 68871, 68882, 21731, 5540, 31342, 68869, 68886, 28862, 46202, 17019, 17012, 34980, 34982, 50608, 10809, 68866, 7762]"
86,shopping categories,"[64303, 8467, 4186, 42803, 16665, 44776, 50900, 50892, 64305, 55532, 66325, 4183, 8464, 481, 8170, 10423, 66328, 50895, 8052, 12632, 479, 19345, 50901, 38388, 49641, 15876, 70137, 59834, 49639, 67867, 37710]"
197,Mobile UI for settings page,"[39237, 40348, 7653, 24785, 41623, 33788, 40346, 46352, 31437, 33792, 67556, 69947, 2102, 45254, 2135, 41625, 52743, 38946, 59735, 18958, 31426, 36839, 23487, 38948, 3562, 45253, 39241, 6828, 21333, 3079, 64671]"
2,today storms updates,"[55051, 52327, 10384, 59150, 60693, 66541, 37413, 58349, 50715, 20461, 58873, 20473, 58881, 58883, 19285, 50705, 58882, 71701, 64649, 53162, 22959, 40531, 32859, 21681, 58869, 71240, 33149, 43925, 71237, 65452, 69974]"
71,Mp3 + player +  software,"[56745, 56743, 3970, 3963, 42202, 42193, 6571, 56764, 18877, 34045, 55482, 9390, 35005, 68563, 70751, 42210, 52836, 71158, 39075, 25825, 7186, 14415, 38800, 64032, 71157, 39071, 37781, 57674, 40209, 35017, 39444]"
70,history of experienced staff,"[22141, 17007, 9599, 71745, 67037, 67048, 63729, 56168, 67032, 58976, 67038, 67046, 52974, 43817, 47774, 34345, 67030, 49619, 49616, 22901, 15545, 47777, 47770, 71743, 58722, 64653, 67042, 7687, 26653, 38572, 14251]"
418,broadcasting sport app,"[7138, 7134, 4222, 51475, 18948, 40792, 7912, 7903, 23854, 42689, 57889, 7137, 9604, 47948, 57472, 17403, 3000, 2999, 12285, 57469, 57458, 46005, 23941, 60725, 17576, 61538, 9602, 57471, 17875, 4224, 51474]"
168,Tabs for exams and grading,"[49646, 49647, 22374, 22375, 26784, 26786, 70485, 27582, 63517, 28136, 43151, 63515, 69218, 49645, 1856, 1827, 10957, 36183, 10968, 35270, 69223, 10961, 66048, 70476, 61462, 27586, 69227, 6452, 27579, 9965, 49646]"
399,NBC news,"[25066, 52374, 43825, 47616, 2204, 2199, 14239, 68885, 68878, 37011, 29502, 38418, 17577, 17574, 66596, 41778, 41777, 68875, 66586, 41779, 38178, 52375, 13595, 55305, 47623, 38172, 42412, 7963, 68874, 68865, 37500]"
126,screen with different measurements of a women's picture,"[271, 2681, 54765, 36674, 2678, 33988, 2686, 69105, 30115, 30447, 31025, 42370, 2664, 5873, 36665, 2671, 56037, 63964, 51001, 70129, 37823, 679, 43374, 63966, 39974, 45928, 62004, 50997, 44847, 46286, 66134]"
171,ingredients of crust less breakfast,"[26623, 7926, 10369, 44458, 59826, 42424, 19817, 25185, 43420, 60973, 919, 10371, 38726, 38727, 59015, 60441, 920, 34872, 40305, 42420, 67332, 59005, 917, 70040, 14274, 3661, 70041, 38729, 29834, 60972, 7928]"
350,a list of songs,"[55483, 55480, 70393, 9981, 47456, 852, 29732, 54772, 26972, 54771, 54782, 54781, 27053, 63180, 48993, 48996, 54773, 54774, 61572, 39041, 23291, 29618, 61921, 38109, 63185, 44135, 23295, 44134, 17486, 12817, 61929]"
329,share news with another shareable options,"[18295, 45431, 43465, 19861, 48731, 40780, 16581, 18281, 3071, 43988, 18276, 57846, 54471, 25421, 61110, 32143, 51704, 62169, 51057, 40525, 59105, 31934, 49901, 8653, 12061, 57917, 24153, 15066, 54398, 16575, 45216]"
28,List of states and a menu,"[61970, 46485, 17062, 62277, 12315, 30109, 30121, 12321, 29833, 19259, 33127, 51057, 57643, 25405, 24589, 29841, 11978, 25944, 16576, 67325, 7893, 16661, 25400, 25403, 49023, 14226, 38077, 46483, 51046, 49024, 6622]"
212,This is good example for information screen,"[50217, 27109, 1194, 60034, 62949, 64655, 33538, 29729, 66613, 47299, 42949, 45209, 17714, 27596, 38506, 31832, 16326, 50603, 44623, 24727, 5674, 30854, 1796, 33795, 55196, 48919, 23353, 1186, 64937, 41333, 7465]"
108,Wildlife NEWS overview with video and text,"[67782, 8522, 63040, 27544, 44253, 42949, 44256, 9175, 12363, 42955, 42941, 47303, 55540, 10428, 55542, 24613, 28299, 9177, 44257, 25989, 32789, 48736, 10234, 4582, 51341, 28291, 34978, 5907, 9192, 24634, 13880]"
33,search bar with key words under specified categories,"[55512, 8570, 44345, 64305, 64303, 45201, 22730, 22742, 24725, 51499, 67089, 10424, 48863, 40526, 16665, 22726, 68271, 56929, 63723, 68281, 64986, 54741, 26141, 570, 10902, 63712, 49639, 68048, 47225, 22733, 56905]"
4,screen of a task manager showing open tasks of the mobile phone,"[12391, 27990, 12393, 57063, 57052, 64345, 6856, 15945, 70472, 28357, 36070, 908, 63521, 907, 60047, 57663, 27987, 41704, 20932, 58666, 58655, 36075, 58665, 43889, 35268, 53379, 32276, 58672, 41919, 70461, 62586]"
118,Introductory message for startup,"[10942, 36266, 35292, 5817, 37383, 37387, 37378, 37390, 72175, 37380, 56280, 37386, 37388, 37393, 55467, 37391, 37385, 33411, 22646, 66695, 57081, 37389, 3171, 35604, 34307, 34162, 35608, 4117, 12301, 22114, 52920]"
258,sign up to ASOS,"[20107, 20102, 20429, 22352, 15879, 62434, 4451, 41217, 637, 69510, 26268, 32505, 22224, 45552, 59453, 12826, 19978, 20432, 8161, 35475, 473, 69516, 69506, 69504, 69499, 54850, 47884, 52203, 57008, 64349, 4322]"
148,Map app with the ability of sharing the location with different social media applications,"[56053, 65148, 47400, 9244, 11807, 56042, 41333, 9243, 61110, 24891, 32143, 52525, 63863, 57846, 43988, 50603, 67334, 40525, 19647, 59483, 11868, 25421, 10227, 8653, 110, 59736, 109, 52048, 65266, 30678, 40412]"
109,Sign in with Twitter-allows Twitter users to enjoy the benefits of a registered user account,"[42837, 6603, 45373, 58447, 23206, 17287, 35432, 5065, 66910, 40233, 55656, 13125, 48682, 15509, 69013, 17555, 58448, 51283, 49281, 15880, 49403, 52201, 45147, 21101, 48824, 36427, 69552, 9762, 15335, 61868, 66815]"
4,text editing with their options,"[51704, 13600, 4885, 4285, 27484, 12304, 32308, 34993, 30360, 40026, 66333, 70414, 12105, 17115, 55035, 7810, 50598, 39739, 27485, 68159, 66847, 27857, 19861, 39619, 46489, 68901, 44947, 51789, 71018, 40098, 4396]"
87,guitar lessons app for left handed people,"[35636, 5667, 46782, 50056, 6739, 44677, 35646, 35655, 31171, 30393, 35638, 6596, 35791, 35079, 27045, 4546, 3750, 35654, 69653, 38097, 50051, 9977, 69227, 37836, 35796, 2946, 2924, 69223, 50230, 52132, 38823]"
163,emoticons of yellow faces to choose from,"[37352, 41700, 41698, 30430, 30433, 30435, 41695, 30431, 58534, 68987, 33561, 11632, 30432, 22255, 31178, 60631, 68986, 18792, 23901, 63838, 41856, 68757, 41478, 2176, 31181, 58594, 41887, 31179, 66634, 11283, 30432]"
309,game user guide,"[44914, 56776, 7699, 7691, 7708, 1378, 17351, 40591, 15594, 44148, 7704, 58712, 27626, 35429, 69197, 35431, 7836, 35424, 69196, 7698, 57443, 36871, 69194, 27615, 7695, 28029, 27055, 19613, 6609, 27046, 12609]"
43,food photo with ingredients,"[40847, 60614, 60611, 42422, 60609, 60613, 31439, 32477, 35915, 9269, 6391, 29116, 44868, 34886, 31441, 12778, 8346, 8365, 32480, 59824, 37069, 68449, 42421, 11714, 14280, 44461, 5254, 34873, 34877, 59843, 42425]"
195,App that display the shop and store locators and account details,"[33769, 25974, 63781, 66343, 3138, 50898, 50903, 12073, 66331, 42841, 63784, 53881, 14300, 66114, 46816, 51962, 25975, 63776, 25180, 39575, 29842, 10483, 57641, 9505, 63775, 41248, 30798, 66324, 41246, 12907, 63776]"
14,gaming tickets with account manager,"[24370, 24379, 21124, 22279, 2631, 22275, 22278, 9823, 22276, 21119, 21126, 43373, 27925, 22819, 33659, 53078, 46463, 8623, 24372, 22274, 22277, 21123, 21117, 22665, 33881, 22798, 67361, 2643, 12419, 33887, 39559]"
308,countries-based news app,"[54133, 52520, 52519, 16515, 43061, 67998, 13837, 52516, 58510, 20585, 1570, 44985, 11152, 20581, 30147, 1565, 34466, 68813, 68865, 68874, 1575, 16516, 16508, 16512, 54580, 15772, 14879, 11492, 68818, 30138, 25210]"
331,List of dropdown categories,"[26453, 22917, 20776, 15876, 33894, 64305, 33891, 40668, 64303, 13332, 16665, 43628, 26421, 26424, 481, 42803, 50900, 63230, 3774, 6961, 68271, 15273, 68281, 50892, 70984, 15268, 50895, 33127, 479, 25311, 67401]"
343,a pop up window to choose in which to share,"[62738, 29111, 19585, 56761, 32771, 27510, 23520, 23519, 27513, 23522, 27515, 59518, 44478, 36602, 18226, 36581, 15121, 44724, 20632, 19172, 20634, 22105, 71942, 35156, 36620, 44720, 27517, 19720, 55585, 245, 13855]"
45,google map with search bar,"[4414, 4416, 60282, 50060, 53744, 9843, 66563, 6191, 31865, 36492, 50059, 67545, 53748, 9837, 9840, 4419, 25192, 66555, 72183, 68556, 72178, 49597, 50057, 26628, 46881, 58552, 59171, 67551, 25788, 60991, 24749]"
328,"search bar with result a list showing person with name, adress, price and image, with option call now or send enqury","[246, 49208, 20947, 27109, 50085, 63498, 63494, 1931, 63496, 5501, 32501, 66060, 57009, 25757, 51960, 58536, 56075, 44185, 16610, 997, 43406, 65601, 33803, 54062, 20174, 64211, 247, 47736, 66241, 20864, 19885]"
463,choose primary use for cash for personal or business,"[32392, 38516, 49563, 6910, 22839, 6911, 24523, 43737, 38687, 63887, 20843, 36528, 42046, 43185, 41333, 43736, 2783, 71795, 67334, 9243, 28564, 10834, 16339, 66341, 51365, 21336, 53330, 47400, 11460, 52048, 32392]"
24,Confirmation dialogue box for switching application with option to proceed and go back,"[66489, 23863, 31080, 57726, 54802, 6057, 70977, 48212, 37461, 23368, 65912, 36051, 44603, 44605, 43525, 45307, 67064, 67024, 67035, 67026, 50593, 38429, 71277, 12061, 24891, 68530, 19647, 32060, 15337, 51556, 21297]"
97,video review with send as message button,"[63601, 4118, 70001, 19931, 16635, 26578, 46393, 27787, 70007, 19930, 62476, 21259, 26694, 11258, 19933, 34053, 12064, 30652, 57750, 63599, 65052, 37543, 23899, 11705, 54182, 59651, 27884, 36416, 31778, 28693, 44177]"
201,playlists with other options in music player,"[66163, 30633, 30635, 30630, 17621, 43238, 17623, 70552, 43239, 5209, 9981, 65682, 18213, 2119, 55481, 10940, 50232, 53004, 70845, 61921, 39041, 70553, 17782, 17784, 55665, 18220, 29618, 61924, 53826, 32185, 25514]"
311,Team selection bar,"[31510, 19834, 40250, 5439, 43099, 5418, 24986, 24987, 56627, 9659, 58541, 61537, 44732, 59068, 9787, 5419, 17387, 24988, 17381, 53564, 31521, 59082, 17388, 31514, 36555, 59065, 39034, 21302, 36881, 5440, 43148]"
76,Tutorial for newly installed browser,"[10926, 57324, 50725, 55467, 50726, 57148, 38362, 57146, 30408, 30403, 58017, 57149, 2950, 297, 58005, 41555, 38355, 19697, 19699, 19700, 50535, 38358, 2954, 4364, 13649, 24788, 7285, 38361, 61055, 2951, 65334]"
32,Translation page with UI,"[2975, 31190, 39237, 8966, 14573, 35988, 14567, 40348, 4453, 9892, 39007, 7653, 8962, 24785, 61330, 4390, 50812, 21485, 44041, 18755, 25109, 5586, 49552, 14572, 1246, 14569, 6177, 14568, 56676, 35989, 70252]"
273,list of football players,"[40209, 7230, 63812, 39075, 40212, 7234, 56086, 8192, 40792, 43131, 23941, 9602, 56081, 17392, 51475, 57889, 43109, 39069, 55028, 5476, 71460, 39071, 55033, 51473, 25825, 9604, 10579, 31508, 64487, 25067, 17533]"
8,Login with organitzation address and password,"[54590, 5870, 50046, 55806, 31245, 12823, 47489, 11634, 27869, 29662, 49245, 30031, 48855, 24026, 67820, 49238, 54742, 6309, 19323, 31142, 30035, 52980, 1911, 32077, 53882, 52522, 1552, 49815, 25112, 7937, 51947]"
385,Tickets website show the register page,"[21124, 46463, 43373, 2631, 21126, 45313, 22819, 22798, 45315, 57130, 24379, 15930, 27925, 24370, 45318, 10922, 32189, 22665, 29154, 45320, 41387, 9823, 7936, 15938, 63970, 66982, 26919, 21119, 21117, 8623, 35976]"
53,"Registration with email, full name, public username and country","[36431, 36418, 59799, 47181, 72145, 39194, 68057, 72147, 64213, 46750, 51629, 71588, 28272, 69271, 36898, 39199, 19919, 43386, 40931, 19932, 60809, 14438, 15340, 43199, 60365, 36484, 43615, 64931, 4993, 14549, 40401]"
1,Review with description,"[40724, 40742, 43498, 43497, 48072, 48526, 48065, 48066, 49879, 70325, 8171, 48008, 26201, 23767, 19350, 45100, 67200, 44825, 33086, 33325, 21286, 27335, 22723, 28299, 35794, 33340, 33323, 44401, 44367, 24515, 33340]"
102,"Site showing papers with Title, Release date, advisory ID, and Summary","[20701, 9747, 9754, 42949, 3383, 7684, 52316, 43257, 24724, 33217, 545, 10766, 10764, 48919, 30839, 34008, 45334, 46109, 48066, 48065, 15539, 61960, 69966, 16508, 1575, 28128, 4858, 46697, 70887, 70884, 41528]"
31,Application screen for find the phone number information,"[60629, 29486, 61377, 44853, 20944, 43406, 42527, 14117, 60628, 17098, 47736, 28082, 13417, 48069, 16610, 14516, 52048, 8982, 51960, 60627, 3208, 71400, 44304, 29668, 37475, 55459, 63960, 31621, 57009, 71313, 15516]"
28,low carbs shakes,"[31693, 41578, 41583, 41575, 216, 5266, 14277, 37252, 13950, 23783, 53251, 23777, 14278, 34125, 34647, 40226, 18351, 41582, 23774, 56219, 8334, 3413, 8350, 6045, 8360, 37167, 8338, 214, 37170, 37166, 65741]"
163,Invitation with share link,"[9647, 64871, 43840, 58008, 8933, 42257, 54428, 2309, 64876, 51594, 9641, 57577, 46292, 5121, 36566, 48264, 21185, 41938, 62831, 57759, 9642, 40550, 9644, 36416, 57571, 4580, 35812, 2221, 15887, 5382, 46292]"
208,a language window with many options,"[29111, 14492, 19585, 23517, 27511, 44038, 27510, 14571, 65542, 27517, 12746, 45874, 67673, 3331, 45863, 19707, 41122, 2973, 23520, 1914, 12748, 23514, 37656, 31188, 19704, 29931, 60557, 28762, 26466, 27508, 70036]"
97,fun,"[4290, 5867, 60230, 15175, 15180, 5566, 47383, 36752, 2396, 21566, 69471, 48809, 49828, 10890, 37947, 36935, 33393, 5589, 11416, 4294, 49279, 12694, 54611, 44934, 1347, 31768, 68969, 12379, 30704, 37212, 17201]"
12,Search bar with attractive pictures as well as date and names,"[2666, 58536, 55186, 2681, 2678, 55906, 2667, 37211, 2686, 191, 55183, 28084, 62517, 43067, 190, 37222, 55908, 52139, 64985, 2316, 60646, 65200, 70054, 62456, 64996, 63062, 35383, 32504, 15037, 17174, 46612]"
401,Login form with validation,"[5903, 17044, 53274, 34026, 19310, 140, 141, 40127, 61710, 14549, 19158, 55806, 16667, 1911, 7293, 15662, 49815, 14546, 25927, 10894, 3971, 29161, 27758, 27836, 68028, 315, 41554, 49379, 37945, 40881, 59701]"
0,"Application with writing reviews, bookmarks, and invoices","[38961, 35893, 38959, 35906, 35913, 41365, 35889, 35901, 35905, 11265, 35903, 44825, 5025, 29756, 33776, 40600, 23765, 13249, 21634, 63853, 68409, 18675, 46939, 18802, 46922, 41155, 60402, 68964, 14272, 47817, 48513]"
26,request for application update,"[50312, 50309, 63491, 39450, 5982, 64218, 25594, 54682, 11912, 68994, 6234, 11507, 51964, 66216, 66215, 15556, 67133, 1779, 61377, 51615, 61376, 42904, 41745, 58010, 17343, 51068, 48891, 24266, 39490, 56198, 54682]"
104,moblie locking apps,"[62974, 62986, 50948, 24153, 15583, 19863, 1415, 13996, 47895, 35052, 64709, 4704, 58478, 47902, 70718, 52191, 51028, 18786, 59247, 1672, 5648, 62970, 14912, 41621, 58481, 5801, 50950, 51704, 16065, 52193, 19109]"
444,profile window with a button to take a photo or select it from galary,"[11805, 58925, 28870, 14498, 56078, 36667, 56077, 52584, 34, 13038, 6646, 43962, 50956, 42957, 13494, 28085, 50992, 27619, 63601, 38348, 35504, 2301, 18088, 63652, 49242, 27608, 44696, 26566, 58199, 67182, 38535]"
131,details for disclaimer,"[63619, 39263, 15130, 24293, 7951, 39543, 32973, 39211, 39212, 70874, 38067, 45733, 46997, 67984, 16662, 41387, 10928, 22099, 68686, 65974, 4819, 2332, 26919, 19446, 28006, 4820, 10935, 22441, 36333, 64300, 28675]"
139,"Start screen of a photo editing program with buttons like your photos, use camera, from facebook and cool photos","[10202, 10210, 33550, 16530, 33536, 27619, 36667, 50681, 10107, 5370, 50677, 63251, 13455, 71583, 8884, 187, 60587, 55907, 51598, 59901, 51585, 20927, 62128, 63255, 63250, 29474, 53537, 37216, 51581, 27608, 50679]"
267,Great American Ball Park Tickets Booking and Schedule Updates,"[21124, 21123, 8623, 22665, 51975, 53078, 46463, 33659, 21126, 27925, 12419, 67361, 21119, 47105, 47119, 22819, 24370, 67003, 12623, 393, 33881, 34135, 21117, 33578, 43373, 36046, 2643, 34033, 11101, 34012, 36046]"
230,Sign up screen with user details,"[58447, 16529, 16523, 58448, 64902, 33540, 33544, 33530, 33537, 10203, 33535, 10217, 21042, 18830, 21040, 6609, 15880, 48414, 17555, 28896, 2835, 41917, 27046, 1583, 45554, 42348, 65195, 15509, 21439, 5387, 8109]"
96,buying many items at once,"[40799, 40800, 40109, 40117, 10598, 55553, 17444, 69344, 59102, 4183, 64073, 46815, 25973, 66474, 4186, 69341, 28649, 69646, 6911, 54595, 6910, 65505, 15247, 58090, 28569, 69642, 3510, 46231, 32815, 44359, 38078]"
62,Personalised Timer,"[11489, 11490, 56799, 17912, 18992, 18991, 12654, 47249, 37256, 63066, 63069, 49326, 61610, 37257, 38612, 54493, 5854, 8499, 49327, 37262, 940, 53233, 70080, 17487, 8539, 61182, 8401, 37263, 37818, 37258, 35384]"
355,search bar with contact list with profile picture and all other applications,"[47921, 22967, 50317, 40544, 40545, 50314, 66692, 47925, 34408, 41180, 5983, 14498, 68943, 5976, 38716, 58536, 10999, 23393, 17739, 19231, 54007, 58172, 51522, 33144, 61377, 2666, 10026, 41174, 55906, 27614, 47542]"
